region,Scen_Label,fuel,year,CI_mean,,
Taiwan,Policy_CI,geothermal,1990,2.87E-05,,
Taiwan,Policy_CI,geothermal,2005,0,,
Taiwan,Policy_CI,geothermal,2010,0,,
Taiwan,Policy_CI,geothermal,2015,0,,
Taiwan,Policy_CI,geothermal,2020,0.005483223,,
Taiwan,Policy_CI,geothermal,2025,0.006654505,,
Taiwan,Policy_CI,geothermal,2030,0.006573166,,
Taiwan,Policy_CI,geothermal,2035,0.006363122,,
Taiwan,Policy_CI,geothermal,2040,0.006129693,,
Taiwan,Policy_CI,geothermal,2045,0.005815556,,
Taiwan,Policy_CI,geothermal,2050,0.005552789,,
Taiwan,Policy_CI,geothermal,2055,0.005473379,,
Taiwan,Policy_CI,geothermal,2060,0.005463907,,
Taiwan,Policy_CI,geothermal,2065,0.005436348,,
Taiwan,Policy_CI,geothermal,2070,0.005411181,,
Taiwan,Policy_CI,geothermal,2075,0.005380563,,
Taiwan,Policy_CI,geothermal,2080,0.005318298,,
Taiwan,Policy_CI,geothermal,2085,0.005289382,,
Taiwan,Policy_CI,geothermal,2090,0.005285098,,
Taiwan,Policy_CI,geothermal,2095,0.005280266,,
Taiwan,Policy_CI,geothermal,2100,0.005264604,,
Taiwan,Policy_CI,hydro,1990,0.061011376,,
Taiwan,Policy_CI,hydro,2005,0.036738558,,
Taiwan,Policy_CI,hydro,2010,0.037133931,,
Taiwan,Policy_CI,hydro,2015,0.03591136,,
Taiwan,Policy_CI,hydro,2020,0.036683669,,
Taiwan,Policy_CI,hydro,2025,0.037817945,,
Taiwan,Policy_CI,hydro,2030,0.038963834,,
Taiwan,Policy_CI,hydro,2035,0.039341279,,
Taiwan,Policy_CI,hydro,2040,0.039409976,,
Taiwan,Policy_CI,hydro,2045,0.038835081,,
Taiwan,Policy_CI,hydro,2050,0.038454533,,
Taiwan,Policy_CI,hydro,2055,0.039248149,,
Taiwan,Policy_CI,hydro,2060,0.040526935,,
Taiwan,Policy_CI,hydro,2065,0.041605643,,
Taiwan,Policy_CI,hydro,2070,0.042782477,,
Taiwan,Policy_CI,hydro,2075,0.04387584,,
Taiwan,Policy_CI,hydro,2080,0.044682749,,
Taiwan,Policy_CI,hydro,2085,0.045740176,,
Taiwan,Policy_CI,hydro,2090,0.047006283,,
Taiwan,Policy_CI,hydro,2095,0.048219157,,
Taiwan,Policy_CI,hydro,2100,0.049409573,,
Taiwan,Policy_CI,natural gas,1990,0.0609074,,
Taiwan,Policy_CI,natural gas,2005,0.3700383,,
Taiwan,Policy_CI,natural gas,2010,0.5451437,,
Taiwan,Policy_CI,natural gas,2015,0.65170932,,
Taiwan,Policy_CI,natural gas,2020,0.9405444,,
Taiwan,Policy_CI,natural gas,2025,1.08015442,,
Taiwan,Policy_CI,natural gas,2030,1.17044634,,
Taiwan,Policy_CI,natural gas,2035,1.25581608,,
Taiwan,Policy_CI,natural gas,2040,1.30957354,,
Taiwan,Policy_CI,natural gas,2045,1.3526715,,
Taiwan,Policy_CI,natural gas,2050,1.32795728,,
Taiwan,Policy_CI,natural gas,2055,1.36427808,,
Taiwan,Policy_CI,natural gas,2060,1.55580002,,
Taiwan,Policy_CI,natural gas,2065,1.12411976,,
Taiwan,Policy_CI,natural gas,2070,1.06735594,,
Taiwan,Policy_CI,natural gas,2075,1.045704,,
Taiwan,Policy_CI,natural gas,2080,0.99599804,,
Taiwan,Policy_CI,natural gas,2085,0.9735246,,
Taiwan,Policy_CI,natural gas,2090,1.3535004,,
Taiwan,Policy_CI,natural gas,2095,1.395484,,
Taiwan,Policy_CI,natural gas,2100,1.385549,,
Taiwan,Policy_CI,nuclear,1990,0.314249089,,
Taiwan,Policy_CI,nuclear,2005,0.368465904,,
Taiwan,Policy_CI,nuclear,2010,0.36858525,,
Taiwan,Policy_CI,nuclear,2015,0.292972943,,
Taiwan,Policy_CI,nuclear,2020,0.273160409,,
Taiwan,Policy_CI,nuclear,2025,0.26586168,,
Taiwan,Policy_CI,nuclear,2030,0.254454978,,
Taiwan,Policy_CI,nuclear,2035,0.275944155,,
Taiwan,Policy_CI,nuclear,2040,0.297024432,,
Taiwan,Policy_CI,nuclear,2045,0.335217423,,
Taiwan,Policy_CI,nuclear,2050,0.384771127,,
Taiwan,Policy_CI,nuclear,2055,0.427457616,,
Taiwan,Policy_CI,nuclear,2060,0.477342449,,
Taiwan,Policy_CI,nuclear,2065,0.477637833,,
Taiwan,Policy_CI,nuclear,2070,0.499754258,,
Taiwan,Policy_CI,nuclear,2075,0.521298431,,
Taiwan,Policy_CI,nuclear,2080,0.556092628,,
Taiwan,Policy_CI,nuclear,2085,0.589675896,,
Taiwan,Policy_CI,nuclear,2090,0.628523859,,
Taiwan,Policy_CI,nuclear,2095,0.613408505,,
Taiwan,Policy_CI,nuclear,2100,0.59748113,,
Taiwan,Policy_CI,oil,1990,0.46769763,,
Taiwan,Policy_CI,oil,2005,1.58603895,,
Taiwan,Policy_CI,oil,2010,1.669481776,,
Taiwan,Policy_CI,oil,2015,1.642436999,,
Taiwan,Policy_CI,oil,2020,1.834307478,,
Taiwan,Policy_CI,oil,2025,1.99794798,,
Taiwan,Policy_CI,oil,2030,2.04790076,,
Taiwan,Policy_CI,oil,2035,1.5636274,,
Taiwan,Policy_CI,oil,2040,1.226525,,
Taiwan,Policy_CI,oil,2045,0.7606855,,
Taiwan,Policy_CI,oil,2050,0.39231976,,
Taiwan,Policy_CI,oil,2055,0.27531922,,
Taiwan,Policy_CI,oil,2060,0.25945844,,
Taiwan,Policy_CI,oil,2065,0.3246266,,
Taiwan,Policy_CI,oil,2070,0.36795878,,
Taiwan,Policy_CI,oil,2075,0.385538,,
Taiwan,Policy_CI,oil,2080,0.3635931,,
Taiwan,Policy_CI,oil,2085,0.34599086,,
Taiwan,Policy_CI,oil,2090,0.35028686,,
Taiwan,Policy_CI,oil,2095,0.32906664,,
Taiwan,Policy_CI,oil,2100,0.32357478,,
Taiwan,Policy_CI,solar,1990,0,,
Taiwan,Policy_CI,solar,2005,9.22E-06,,
Taiwan,Policy_CI,solar,2010,0.000203644,,
Taiwan,Policy_CI,solar,2015,0.007036971,,
Taiwan,Policy_CI,solar,2020,0.025623677,,
Taiwan,Policy_CI,solar,2025,0.060665064,,
Taiwan,Policy_CI,solar,2030,0.128263352,,
Taiwan,Policy_CI,solar,2035,0.442395146,,
Taiwan,Policy_CI,solar,2040,0.629648323,,
Taiwan,Policy_CI,solar,2045,0.836075633,,
Taiwan,Policy_CI,solar,2050,1.081298642,,
Taiwan,Policy_CI,solar,2055,1.327818378,,
Taiwan,Policy_CI,solar,2060,1.616732204,,
Taiwan,Policy_CI,solar,2065,1.5523482,,
Taiwan,Policy_CI,solar,2070,1.582820792,,
Taiwan,Policy_CI,solar,2075,1.599856316,,
Taiwan,Policy_CI,solar,2080,1.598588135,,
Taiwan,Policy_CI,solar,2085,1.613823091,,
Taiwan,Policy_CI,solar,2090,1.65949547,,
Taiwan,Policy_CI,solar,2095,1.789813644,,
Taiwan,Policy_CI,solar,2100,1.887711866,,
Taiwan,Policy_CI,wind,1990,0,,
Taiwan,Policy_CI,wind,2005,0.000838848,,
Taiwan,Policy_CI,wind,2010,0.008641588,,
Taiwan,Policy_CI,wind,2015,0.012250411,,
Taiwan,Policy_CI,wind,2020,0.043196289,,
Taiwan,Policy_CI,wind,2025,0.070600383,,
Taiwan,Policy_CI,wind,2030,0.099565154,,
Taiwan,Policy_CI,wind,2035,0.216310417,,
Taiwan,Policy_CI,wind,2040,0.324858746,,
Taiwan,Policy_CI,wind,2045,0.449369583,,
Taiwan,Policy_CI,wind,2050,0.573724891,,
Taiwan,Policy_CI,wind,2055,0.69047017,,
Taiwan,Policy_CI,wind,2060,0.813005662,,
Taiwan,Policy_CI,wind,2065,0.740726588,,
Taiwan,Policy_CI,wind,2070,0.719060856,,
Taiwan,Policy_CI,wind,2075,0.712557963,,
Taiwan,Policy_CI,wind,2080,0.750180827,,
Taiwan,Policy_CI,wind,2085,0.779194753,,
Taiwan,Policy_CI,wind,2090,0.908476888,,
Taiwan,Policy_CI,wind,2095,0.943859798,,
Taiwan,Policy_CI,wind,2100,0.954506927,,
Taiwan,Policy_NoDAC,biomass,1990,0,,
Taiwan,Policy_NoDAC,biomass,2005,0.0486057,,
Taiwan,Policy_NoDAC,biomass,2010,0.0546693,,
Taiwan,Policy_NoDAC,biomass,2015,0.0769199,,
Taiwan,Policy_NoDAC,biomass,2020,0.0701754,,
Taiwan,Policy_NoDAC,biomass,2025,0.069708498,,
Taiwan,Policy_NoDAC,biomass,2030,0.071039999,,
Taiwan,Policy_NoDAC,biomass,2035,0.102684963,,
Taiwan,Policy_NoDAC,biomass,2040,0.132600113,,
Taiwan,Policy_NoDAC,biomass,2045,0.190811182,,
Taiwan,Policy_NoDAC,biomass,2050,0.308106326,,
Taiwan,Policy_NoDAC,biomass,2055,0.630391326,,
Taiwan,Policy_NoDAC,biomass,2060,1.209661253,,
Taiwan,Policy_NoDAC,biomass,2065,1.228773556,,
Taiwan,Policy_NoDAC,biomass,2070,1.293453684,,
Taiwan,Policy_NoDAC,biomass,2075,1.148111075,,
Taiwan,Policy_NoDAC,biomass,2080,1.127231223,,
Taiwan,Policy_NoDAC,biomass,2085,1.19732454,,
Taiwan,Policy_NoDAC,biomass,2090,1.23626896,,
Taiwan,Policy_NoDAC,biomass,2095,1.21907687,,
Taiwan,Policy_NoDAC,biomass,2100,1.20018656,,
Taiwan,Policy_NoDAC,coal,1990,1.1620393,,
Taiwan,Policy_NoDAC,coal,2005,2.04375,,
Taiwan,Policy_NoDAC,coal,2010,2.11545,,
Taiwan,Policy_NoDAC,coal,2015,2.03348,,
Taiwan,Policy_NoDAC,coal,2020,2.016735,,
Taiwan,Policy_NoDAC,coal,2025,2.0121291,,
Taiwan,Policy_NoDAC,coal,2030,1.9687474,,
Taiwan,Policy_NoDAC,coal,2035,1.8615179,,
Taiwan,Policy_NoDAC,coal,2040,1.7515992,,
Taiwan,Policy_NoDAC,coal,2045,1.6162587,,
Taiwan,Policy_NoDAC,coal,2050,1.42239095,,
Taiwan,Policy_NoDAC,coal,2055,1.14918422,,
Taiwan,Policy_NoDAC,coal,2060,0.72610229,,
Taiwan,Policy_NoDAC,coal,2065,0.6906615,,
Taiwan,Policy_NoDAC,coal,2070,0.5674551,,
Taiwan,Policy_NoDAC,coal,2075,0.5874846,,
Taiwan,Policy_NoDAC,coal,2080,0.5215806,,
Taiwan,Policy_NoDAC,coal,2085,0.4205413,,
Taiwan,Policy_NoDAC,coal,2090,0.3385683,,
Taiwan,Policy_NoDAC,coal,2095,0.2920957,,
Taiwan,Policy_NoDAC,coal,2100,0.2579006,,
Taiwan,Policy_NoDAC,geothermal,1990,2.87E-05,,
Taiwan,Policy_NoDAC,geothermal,2005,0,,
Taiwan,Policy_NoDAC,geothermal,2010,0,,
Taiwan,Policy_NoDAC,geothermal,2015,0,,
Taiwan,Policy_NoDAC,geothermal,2020,0.005473902,,
Taiwan,Policy_NoDAC,geothermal,2025,0.006655106,,
Taiwan,Policy_NoDAC,geothermal,2030,0.006573935,,
Taiwan,Policy_NoDAC,geothermal,2035,0.006371788,,
Taiwan,Policy_NoDAC,geothermal,2040,0.006133408,,
Taiwan,Policy_NoDAC,geothermal,2045,0.005788977,,
Taiwan,Policy_NoDAC,geothermal,2050,0.005462234,,
Taiwan,Policy_NoDAC,geothermal,2055,0.005589409,,
Taiwan,Policy_NoDAC,geothermal,2060,0.005685362,,
Taiwan,Policy_NoDAC,geothermal,2065,0.005690705,,
Taiwan,Policy_NoDAC,geothermal,2070,0.005613226,,
Taiwan,Policy_NoDAC,geothermal,2075,0.005375537,,
Taiwan,Policy_NoDAC,geothermal,2080,0.005264007,,
Taiwan,Policy_NoDAC,geothermal,2085,0.00524687,,
Taiwan,Policy_NoDAC,geothermal,2090,0.005270656,,
Taiwan,Policy_NoDAC,geothermal,2095,0.005251014,,
Taiwan,Policy_NoDAC,geothermal,2100,0.005212568,,
Taiwan,Policy_NoDAC,hydro,1990,0.061011376,,
Taiwan,Policy_NoDAC,hydro,2005,0.036738558,,
Taiwan,Policy_NoDAC,hydro,2010,0.037133931,,
Taiwan,Policy_NoDAC,hydro,2015,0.03591136,,
Taiwan,Policy_NoDAC,hydro,2020,0.036688042,,
Taiwan,Policy_NoDAC,hydro,2025,0.037822527,,
Taiwan,Policy_NoDAC,hydro,2030,0.038968396,,
Taiwan,Policy_NoDAC,hydro,2035,0.039392498,,
Taiwan,Policy_NoDAC,hydro,2040,0.039433029,,
Taiwan,Policy_NoDAC,hydro,2045,0.038660091,,
Taiwan,Policy_NoDAC,hydro,2050,0.037835073,,
Taiwan,Policy_NoDAC,hydro,2055,0.040088091,,
Taiwan,Policy_NoDAC,hydro,2060,0.042143956,,
Taiwan,Policy_NoDAC,hydro,2065,0.043585771,,
Taiwan,Policy_NoDAC,hydro,2070,0.044379707,,
Taiwan,Policy_NoDAC,hydro,2075,0.043837038,,
Taiwan,Policy_NoDAC,hydro,2080,0.044227838,,
Taiwan,Policy_NoDAC,hydro,2085,0.045367695,,
Taiwan,Policy_NoDAC,hydro,2090,0.046844543,,
Taiwan,Policy_NoDAC,hydro,2095,0.047979786,,
Taiwan,Policy_NoDAC,hydro,2100,0.048918747,,
Taiwan,Policy_NoDAC,natural gas,1990,0.0609074,,
Taiwan,Policy_NoDAC,natural gas,2005,0.3700383,,
Taiwan,Policy_NoDAC,natural gas,2010,0.5451437,,
Taiwan,Policy_NoDAC,natural gas,2015,0.65170932,,
Taiwan,Policy_NoDAC,natural gas,2020,0.9390823,,
Taiwan,Policy_NoDAC,natural gas,2025,1.078748,,
Taiwan,Policy_NoDAC,natural gas,2030,1.1691681,,
Taiwan,Policy_NoDAC,natural gas,2035,1.2536536,,
Taiwan,Policy_NoDAC,natural gas,2040,1.309671,,
Taiwan,Policy_NoDAC,natural gas,2045,1.3562767,,
Taiwan,Policy_NoDAC,natural gas,2050,1.1348548,,
Taiwan,Policy_NoDAC,natural gas,2055,0.6922963,,
Taiwan,Policy_NoDAC,natural gas,2060,0.5516882,,
Taiwan,Policy_NoDAC,natural gas,2065,0.5715042,,
Taiwan,Policy_NoDAC,natural gas,2070,0.6057251,,
Taiwan,Policy_NoDAC,natural gas,2075,0.6414871,,
Taiwan,Policy_NoDAC,natural gas,2080,0.6918953,,
Taiwan,Policy_NoDAC,natural gas,2085,0.739269,,
Taiwan,Policy_NoDAC,natural gas,2090,0.7591402,,
Taiwan,Policy_NoDAC,natural gas,2095,0.7227518,,
Taiwan,Policy_NoDAC,natural gas,2100,0.688389,,
Taiwan,Policy_NoDAC,nuclear,1990,0.314249089,,
Taiwan,Policy_NoDAC,nuclear,2005,0.368465904,,
Taiwan,Policy_NoDAC,nuclear,2010,0.36858525,,
Taiwan,Policy_NoDAC,nuclear,2015,0.292972943,,
Taiwan,Policy_NoDAC,nuclear,2020,0.273159646,,
Taiwan,Policy_NoDAC,nuclear,2025,0.265860203,,
Taiwan,Policy_NoDAC,nuclear,2030,0.2544586,,
Taiwan,Policy_NoDAC,nuclear,2035,0.273738554,,
Taiwan,Policy_NoDAC,nuclear,2040,0.294474129,,
Taiwan,Policy_NoDAC,nuclear,2045,0.336379205,,
Taiwan,Policy_NoDAC,nuclear,2050,0.41952897,,
Taiwan,Policy_NoDAC,nuclear,2055,0.505784651,,
Taiwan,Policy_NoDAC,nuclear,2060,0.533227743,,
Taiwan,Policy_NoDAC,nuclear,2065,0.554900318,,
Taiwan,Policy_NoDAC,nuclear,2070,0.572606299,,
Taiwan,Policy_NoDAC,nuclear,2075,0.576165927,,
Taiwan,Policy_NoDAC,nuclear,2080,0.607178309,,
Taiwan,Policy_NoDAC,nuclear,2085,0.635154651,,
Taiwan,Policy_NoDAC,nuclear,2090,0.649829726,,
Taiwan,Policy_NoDAC,nuclear,2095,0.634151953,,
Taiwan,Policy_NoDAC,nuclear,2100,0.611871668,,
Taiwan,Policy_NoDAC,oil,1990,0.46769763,,
Taiwan,Policy_NoDAC,oil,2005,1.58603895,,
Taiwan,Policy_NoDAC,oil,2010,1.669481776,,
Taiwan,Policy_NoDAC,oil,2015,1.642436999,,
Taiwan,Policy_NoDAC,oil,2020,1.8361054,,
Taiwan,Policy_NoDAC,oil,2025,1.9996684,,
Taiwan,Policy_NoDAC,oil,2030,2.04935,,
Taiwan,Policy_NoDAC,oil,2035,1.5870691,,
Taiwan,Policy_NoDAC,oil,2040,1.243849,,
Taiwan,Policy_NoDAC,oil,2045,0.7352493,,
Taiwan,Policy_NoDAC,oil,2050,0.2621894,,
Taiwan,Policy_NoDAC,oil,2055,0.18287018,,
Taiwan,Policy_NoDAC,oil,2060,0.13212788,,
Taiwan,Policy_NoDAC,oil,2065,0.12979183,,
Taiwan,Policy_NoDAC,oil,2070,0.13779472,,
Taiwan,Policy_NoDAC,oil,2075,0.1503388,,
Taiwan,Policy_NoDAC,oil,2080,0.1603202,,
Taiwan,Policy_NoDAC,oil,2085,0.15849034,,
Taiwan,Policy_NoDAC,oil,2090,0.14855951,,
Taiwan,Policy_NoDAC,oil,2095,0.14689501,,
Taiwan,Policy_NoDAC,oil,2100,0.15043924,,
Taiwan,Policy_NoDAC,solar,1990,0,,
Taiwan,Policy_NoDAC,solar,2005,9.22E-06,,
Taiwan,Policy_NoDAC,solar,2010,0.000203644,,
Taiwan,Policy_NoDAC,solar,2015,0.007036971,,
Taiwan,Policy_NoDAC,solar,2020,0.02555815,,
Taiwan,Policy_NoDAC,solar,2025,0.060590985,,
Taiwan,Policy_NoDAC,solar,2030,0.128224148,,
Taiwan,Policy_NoDAC,solar,2035,0.435052682,,
Taiwan,Policy_NoDAC,solar,2040,0.62432561,,
Taiwan,Policy_NoDAC,solar,2045,0.840846736,,
Taiwan,Policy_NoDAC,solar,2050,1.188703898,,
Taiwan,Policy_NoDAC,solar,2055,1.578624887,,
Taiwan,Policy_NoDAC,solar,2060,1.748357994,,
Taiwan,Policy_NoDAC,solar,2065,1.792073451,,
Taiwan,Policy_NoDAC,solar,2070,1.809798977,,
Taiwan,Policy_NoDAC,solar,2075,1.766550481,,
Taiwan,Policy_NoDAC,solar,2080,1.652705975,,
Taiwan,Policy_NoDAC,solar,2085,1.535095926,,
Taiwan,Policy_NoDAC,solar,2090,1.518674721,,
Taiwan,Policy_NoDAC,solar,2095,1.550783295,,
Taiwan,Policy_NoDAC,solar,2100,1.607324529,,
Taiwan,Policy_NoDAC,wind,1990,0,,
Taiwan,Policy_NoDAC,wind,2005,0.000838848,,
Taiwan,Policy_NoDAC,wind,2010,0.008641588,,
Taiwan,Policy_NoDAC,wind,2015,0.012250411,,
Taiwan,Policy_NoDAC,wind,2020,0.043101552,,
Taiwan,Policy_NoDAC,wind,2025,0.070515809,,
Taiwan,Policy_NoDAC,wind,2030,0.099512359,,
Taiwan,Policy_NoDAC,wind,2035,0.212241951,,
Taiwan,Policy_NoDAC,wind,2040,0.321436347,,
Taiwan,Policy_NoDAC,wind,2045,0.452366108,,
Taiwan,Policy_NoDAC,wind,2050,0.621464543,,
Taiwan,Policy_NoDAC,wind,2055,0.790050838,,
Taiwan,Policy_NoDAC,wind,2060,0.843832544,,
Taiwan,Policy_NoDAC,wind,2065,0.816468787,,
Taiwan,Policy_NoDAC,wind,2070,0.769297323,,
Taiwan,Policy_NoDAC,wind,2075,0.696997481,,
Taiwan,Policy_NoDAC,wind,2080,0.701920401,,
Taiwan,Policy_NoDAC,wind,2085,0.756817929,,
Taiwan,Policy_NoDAC,wind,2090,0.773631937,,
Taiwan,Policy_NoDAC,wind,2095,0.797011043,,
Taiwan,Policy_NoDAC,wind,2100,0.792818232,,
Taiwan,Policy_NoDAC_CI,biomass,1990,0,,
Taiwan,Policy_NoDAC_CI,biomass,2005,0.0486057,,
Taiwan,Policy_NoDAC_CI,biomass,2010,0.0546693,,
Taiwan,Policy_NoDAC_CI,biomass,2015,0.0769199,,
Taiwan,Policy_NoDAC_CI,biomass,2020,0.070389944,,
Taiwan,Policy_NoDAC_CI,biomass,2025,0.069800084,,
Taiwan,Policy_NoDAC_CI,biomass,2030,0.070972675,,
Taiwan,Policy_NoDAC_CI,biomass,2035,0.104339611,,
Taiwan,Policy_NoDAC_CI,biomass,2040,0.13379351,,
Taiwan,Policy_NoDAC_CI,biomass,2045,0.189407203,,
Taiwan,Policy_NoDAC_CI,biomass,2050,0.304208254,,
Taiwan,Policy_NoDAC_CI,biomass,2055,0.632032082,,
Taiwan,Policy_NoDAC_CI,biomass,2060,1.21452216,,
Taiwan,Policy_NoDAC_CI,biomass,2065,1.219776693,,
Taiwan,Policy_NoDAC_CI,biomass,2070,1.28376851,,
Taiwan,Policy_NoDAC_CI,biomass,2075,1.136260567,,
Taiwan,Policy_NoDAC_CI,biomass,2080,1.115103751,,
Taiwan,Policy_NoDAC_CI,biomass,2085,1.174323974,,
Taiwan,Policy_NoDAC_CI,biomass,2090,1.20450978,,
Taiwan,Policy_NoDAC_CI,biomass,2095,1.184013278,,
Taiwan,Policy_NoDAC_CI,biomass,2100,1.1676394,,
Taiwan,Policy_NoDAC_CI,coal,1990,1.1620393,,
Taiwan,Policy_NoDAC_CI,coal,2005,2.04375,,
Taiwan,Policy_NoDAC_CI,coal,2010,2.11545,,
Taiwan,Policy_NoDAC_CI,coal,2015,2.03348,,
Taiwan,Policy_NoDAC_CI,coal,2020,2.0165971,,
Taiwan,Policy_NoDAC_CI,coal,2025,2.01218212,,
Taiwan,Policy_NoDAC_CI,coal,2030,1.96871974,,
Taiwan,Policy_NoDAC_CI,coal,2035,1.86023888,,
Taiwan,Policy_NoDAC_CI,coal,2040,1.7497539,,
Taiwan,Policy_NoDAC_CI,coal,2045,1.61527386,,
Taiwan,Policy_NoDAC_CI,coal,2050,1.423901902,,
Taiwan,Policy_NoDAC_CI,coal,2055,1.14879537,,
Taiwan,Policy_NoDAC_CI,coal,2060,0.721941722,,
Taiwan,Policy_NoDAC_CI,coal,2065,0.69619986,,
Taiwan,Policy_NoDAC_CI,coal,2070,0.57329516,,
Taiwan,Policy_NoDAC_CI,coal,2075,0.59465866,,
Taiwan,Policy_NoDAC_CI,coal,2080,0.52681864,,
Taiwan,Policy_NoDAC_CI,coal,2085,0.42878964,,
Taiwan,Policy_NoDAC_CI,coal,2090,0.35326838,,
Taiwan,Policy_NoDAC_CI,coal,2095,0.30706658,,
Taiwan,Policy_NoDAC_CI,coal,2100,0.27045314,,
Taiwan,Policy_NoDAC_CI,geothermal,1990,2.87E-05,,
Taiwan,Policy_NoDAC_CI,geothermal,2005,0,,
Taiwan,Policy_NoDAC_CI,geothermal,2010,0,,
Taiwan,Policy_NoDAC_CI,geothermal,2015,0,,
Taiwan,Policy_NoDAC_CI,geothermal,2020,0.005483221,,
Taiwan,Policy_NoDAC_CI,geothermal,2025,0.006654299,,
Taiwan,Policy_NoDAC_CI,geothermal,2030,0.006573144,,
Taiwan,Policy_NoDAC_CI,geothermal,2035,0.006362612,,
Taiwan,Policy_NoDAC_CI,geothermal,2040,0.00612447,,
Taiwan,Policy_NoDAC_CI,geothermal,2045,0.005783082,,
Taiwan,Policy_NoDAC_CI,geothermal,2050,0.00546442,,
Taiwan,Policy_NoDAC_CI,geothermal,2055,0.005589944,,
Taiwan,Policy_NoDAC_CI,geothermal,2060,0.005685619,,
Taiwan,Policy_NoDAC_CI,geothermal,2065,0.005689513,,
Taiwan,Policy_NoDAC_CI,geothermal,2070,0.005610017,,
Taiwan,Policy_NoDAC_CI,geothermal,2075,0.005375579,,
Taiwan,Policy_NoDAC_CI,geothermal,2080,0.005262583,,
Taiwan,Policy_NoDAC_CI,geothermal,2085,0.005239749,,
Taiwan,Policy_NoDAC_CI,geothermal,2090,0.005261707,,
Taiwan,Policy_NoDAC_CI,geothermal,2095,0.005237253,,
Taiwan,Policy_NoDAC_CI,geothermal,2100,0.005198195,,
Taiwan,Policy_NoDAC_CI,hydro,1990,0.061011376,,
Taiwan,Policy_NoDAC_CI,hydro,2005,0.036738558,,
Taiwan,Policy_NoDAC_CI,hydro,2010,0.037133931,,
Taiwan,Policy_NoDAC_CI,hydro,2015,0.03591136,,
Taiwan,Policy_NoDAC_CI,hydro,2020,0.036683671,,
Taiwan,Policy_NoDAC_CI,hydro,2025,0.037817912,,
Taiwan,Policy_NoDAC_CI,hydro,2030,0.038963701,,
Taiwan,Policy_NoDAC_CI,hydro,2035,0.039338117,,
Taiwan,Policy_NoDAC_CI,hydro,2040,0.039373457,,
Taiwan,Policy_NoDAC_CI,hydro,2045,0.03862044,,
Taiwan,Policy_NoDAC_CI,hydro,2050,0.03785,,
Taiwan,Policy_NoDAC_CI,hydro,2055,0.040091657,,
Taiwan,Policy_NoDAC_CI,hydro,2060,0.042146498,,
Taiwan,Policy_NoDAC_CI,hydro,2065,0.043577682,,
Taiwan,Policy_NoDAC_CI,hydro,2070,0.04435447,,
Taiwan,Policy_NoDAC_CI,hydro,2075,0.043837288,,
Taiwan,Policy_NoDAC_CI,hydro,2080,0.044215854,,
Taiwan,Policy_NoDAC_CI,hydro,2085,0.04530628,,
Taiwan,Policy_NoDAC_CI,hydro,2090,0.046765585,,
Taiwan,Policy_NoDAC_CI,hydro,2095,0.047854887,,
Taiwan,Policy_NoDAC_CI,hydro,2100,0.048783885,,
Taiwan,Policy_NoDAC_CI,natural gas,1990,0.0609074,,
Taiwan,Policy_NoDAC_CI,natural gas,2005,0.3700383,,
Taiwan,Policy_NoDAC_CI,natural gas,2010,0.5451437,,
Taiwan,Policy_NoDAC_CI,natural gas,2015,0.65170932,,
Taiwan,Policy_NoDAC_CI,natural gas,2020,0.94054358,,
Taiwan,Policy_NoDAC_CI,natural gas,2025,1.08015974,,
Taiwan,Policy_NoDAC_CI,natural gas,2030,1.17044746,,
Taiwan,Policy_NoDAC_CI,natural gas,2035,1.25566656,,
Taiwan,Policy_NoDAC_CI,natural gas,2040,1.31112744,,
Taiwan,Policy_NoDAC_CI,natural gas,2045,1.35508998,,
Taiwan,Policy_NoDAC_CI,natural gas,2050,1.13418896,,
Taiwan,Policy_NoDAC_CI,natural gas,2055,0.69601702,,
Taiwan,Policy_NoDAC_CI,natural gas,2060,0.55260232,,
Taiwan,Policy_NoDAC_CI,natural gas,2065,0.57389026,,
Taiwan,Policy_NoDAC_CI,natural gas,2070,0.60758458,,
Taiwan,Policy_NoDAC_CI,natural gas,2075,0.64224838,,
Taiwan,Policy_NoDAC_CI,natural gas,2080,0.69232124,,
Taiwan,Policy_NoDAC_CI,natural gas,2085,0.74003408,,
Taiwan,Policy_NoDAC_CI,natural gas,2090,0.76161342,,
Taiwan,Policy_NoDAC_CI,natural gas,2095,0.72857318,,
Taiwan,Policy_NoDAC_CI,natural gas,2100,0.6956364,,
Taiwan,Policy_NoDAC_CI,nuclear,1990,0.314249089,,
Taiwan,Policy_NoDAC_CI,nuclear,2005,0.368465904,,
Taiwan,Policy_NoDAC_CI,nuclear,2010,0.36858525,,
Taiwan,Policy_NoDAC_CI,nuclear,2015,0.292972943,,
Taiwan,Policy_NoDAC_CI,nuclear,2020,0.273160413,,
Taiwan,Policy_NoDAC_CI,nuclear,2025,0.265861883,,
Taiwan,Policy_NoDAC_CI,nuclear,2030,0.254454194,,
Taiwan,Policy_NoDAC_CI,nuclear,2035,0.275947163,,
Taiwan,Policy_NoDAC_CI,nuclear,2040,0.29736351,,
Taiwan,Policy_NoDAC_CI,nuclear,2045,0.339103821,,
Taiwan,Policy_NoDAC_CI,nuclear,2050,0.420846283,,
Taiwan,Policy_NoDAC_CI,nuclear,2055,0.505854946,,
Taiwan,Policy_NoDAC_CI,nuclear,2060,0.533761712,,
Taiwan,Policy_NoDAC_CI,nuclear,2065,0.556028712,,
