region,scenario,landuse,year,LU_frac
Global,Policy_CI_MIROC,pasture (grazed),2065,3113.993691
Global,Policy_CI_MIROC,pasture (other),2065,29253.858
Global,Policy_CI_MIROC,rock and desert,2065,14720.50955
Global,Policy_CI_MIROC,shrubs,2065,11461.20789
Global,Policy_CI_MIROC,tundra,2065,6343.401295
Global,Policy_CI_MIROC,urban,2065,575.4869527
China,Policy_CI_MIROC,biomass,2070,57.46227598
China,Policy_CI_MIROC,crops,2070,971.8598268
China,Policy_CI_MIROC,forest (managed),2070,606.7044589
China,Policy_CI_MIROC,forest (unmanaged),2070,1069.876359
China,Policy_CI_MIROC,grass,2070,966.6610476
China,Policy_CI_MIROC,otherarable,2070,33.15640493
China,Policy_CI_MIROC,pasture (grazed),2070,502.1777078
China,Policy_CI_MIROC,pasture (other),2070,3359.853626
China,Policy_CI_MIROC,rock and desert,2070,778.149986
China,Policy_CI_MIROC,shrubs,2070,563.7568239
China,Policy_CI_MIROC,tundra,2070,323.5781199
China,Policy_CI_MIROC,urban,2070,59.8724267
Taiwan,Policy_CI_MIROC,biomass,2070,0.00095122
Taiwan,Policy_CI_MIROC,crops,2070,1.191723962
Taiwan,Policy_CI_MIROC,forest (managed),2070,0
Taiwan,Policy_CI_MIROC,forest (unmanaged),2070,22.0822774
Taiwan,Policy_CI_MIROC,grass,2070,1.804889
Taiwan,Policy_CI_MIROC,otherarable,2070,0
Taiwan,Policy_CI_MIROC,pasture (grazed),2070,0.041804877
Taiwan,Policy_CI_MIROC,pasture (other),2070,7.96357281
Taiwan,Policy_CI_MIROC,shrubs,2070,0.04132903
Taiwan,Policy_CI_MIROC,urban,2070,2.17347
Global,Policy_CI_MIROC,biomass,2070,1274.970719
Global,Policy_CI_MIROC,crops,2070,13063.52222
Global,Policy_CI_MIROC,forest (managed),2070,3926.783143
Global,Policy_CI_MIROC,forest (unmanaged),2070,26742.22294
Global,Policy_CI_MIROC,grass,2070,19217.04279
Global,Policy_CI_MIROC,otherarable,2070,2021.56035
Global,Policy_CI_MIROC,pasture (grazed),2070,3153.762512
Global,Policy_CI_MIROC,pasture (other),2070,29198.75448
Global,Policy_CI_MIROC,rock and desert,2070,14720.50955
Global,Policy_CI_MIROC,shrubs,2070,11448.22719
Global,Policy_CI_MIROC,tundra,2070,6343.401295
Global,Policy_CI_MIROC,urban,2070,575.4869527
China,Policy_CI_MIROC,biomass,2075,58.67073615
China,Policy_CI_MIROC,crops,2075,955.1322446
China,Policy_CI_MIROC,forest (managed),2075,627.6419929
China,Policy_CI_MIROC,forest (unmanaged),2075,1069.010812
China,Policy_CI_MIROC,grass,2075,966.6551212
China,Policy_CI_MIROC,otherarable,2075,33.49231315
China,Policy_CI_MIROC,pasture (grazed),2075,495.9949236
China,Policy_CI_MIROC,pasture (other),2075,3361.027411
China,Policy_CI_MIROC,rock and desert,2075,778.149986
China,Policy_CI_MIROC,shrubs,2075,563.8843209
China,Policy_CI_MIROC,tundra,2075,323.5781199
China,Policy_CI_MIROC,urban,2075,59.8724267
Taiwan,Policy_CI_MIROC,biomass,2075,0.000973177
Taiwan,Policy_CI_MIROC,crops,2075,1.216621071
Taiwan,Policy_CI_MIROC,forest (managed),2075,0
Taiwan,Policy_CI_MIROC,forest (unmanaged),2075,22.065409
Taiwan,Policy_CI_MIROC,grass,2075,1.80408
Taiwan,Policy_CI_MIROC,otherarable,2075,0
Taiwan,Policy_CI_MIROC,pasture (grazed),2075,0.043661527
Taiwan,Policy_CI_MIROC,pasture (other),2075,7.95449295
Taiwan,Policy_CI_MIROC,shrubs,2075,0.04131099
Taiwan,Policy_CI_MIROC,urban,2075,2.17347
Global,Policy_CI_MIROC,biomass,2075,1280.012593
Global,Policy_CI_MIROC,crops,2075,13170.37864
Global,Policy_CI_MIROC,forest (managed),2075,3950.860957
Global,Policy_CI_MIROC,forest (unmanaged),2075,26724.64078
Global,Policy_CI_MIROC,grass,2075,19195.15322
Global,Policy_CI_MIROC,otherarable,2075,1968.278621
Global,Policy_CI_MIROC,pasture (grazed),2075,3175.380203
Global,Policy_CI_MIROC,pasture (other),2075,29146.12354
Global,Policy_CI_MIROC,rock and desert,2075,14720.50955
Global,Policy_CI_MIROC,shrubs,2075,11436.02174
Global,Policy_CI_MIROC,tundra,2075,6343.401295
Global,Policy_CI_MIROC,urban,2075,575.4869527
China,Policy_CI_MIROC,biomass,2080,60.95851221
China,Policy_CI_MIROC,crops,2080,930.1615467
China,Policy_CI_MIROC,forest (managed),2080,648.0138591
China,Policy_CI_MIROC,forest (unmanaged),2080,1069.367364
China,Policy_CI_MIROC,grass,2080,967.5007089
China,Policy_CI_MIROC,otherarable,2080,34.2516084
China,Policy_CI_MIROC,pasture (grazed),2080,489.5575912
China,Policy_CI_MIROC,pasture (other),2080,3367.217683
China,Policy_CI_MIROC,rock and desert,2080,778.149986
China,Policy_CI_MIROC,shrubs,2080,564.4797297
China,Policy_CI_MIROC,tundra,2080,323.5781199
China,Policy_CI_MIROC,urban,2080,59.8724267
Taiwan,Policy_CI_MIROC,biomass,2080,0.000994767
Taiwan,Policy_CI_MIROC,crops,2080,1.203034137
Taiwan,Policy_CI_MIROC,forest (managed),2080,0
Taiwan,Policy_CI_MIROC,forest (unmanaged),2080,22.0740881
Taiwan,Policy_CI_MIROC,grass,2080,1.80448
Taiwan,Policy_CI_MIROC,otherarable,2080,0
Taiwan,Policy_CI_MIROC,pasture (grazed),2080,0.04394262
Taiwan,Policy_CI_MIROC,pasture (other),2080,7.95869086
Taiwan,Policy_CI_MIROC,shrubs,2080,0.04131988
Taiwan,Policy_CI_MIROC,urban,2080,2.17347
Global,Policy_CI_MIROC,biomass,2080,1321.952618
Global,Policy_CI_MIROC,crops,2080,13204.11463
Global,Policy_CI_MIROC,forest (managed),2080,3959.299392
Global,Policy_CI_MIROC,forest (unmanaged),2080,26718.37355
Global,Policy_CI_MIROC,grass,2080,19178.6194
Global,Policy_CI_MIROC,otherarable,2080,1924.475922
Global,Policy_CI_MIROC,pasture (grazed),2080,3202.163067
Global,Policy_CI_MIROC,pasture (other),2080,29110.08228
Global,Policy_CI_MIROC,rock and desert,2080,14720.50955
Global,Policy_CI_MIROC,shrubs,2080,11427.7643
Global,Policy_CI_MIROC,tundra,2080,6343.401295
Global,Policy_CI_MIROC,urban,2080,575.4869527
China,Policy_CI_MIROC,biomass,2085,64.00148835
China,Policy_CI_MIROC,crops,2085,908.2205212
China,Policy_CI_MIROC,forest (managed),2085,664.0713651
China,Policy_CI_MIROC,forest (unmanaged),2085,1070.231438
China,Policy_CI_MIROC,grass,2085,968.4196589
China,Policy_CI_MIROC,otherarable,2085,34.92186105
China,Policy_CI_MIROC,pasture (grazed),2085,481.9275782
China,Policy_CI_MIROC,pasture (other),2085,3374.589587
China,Policy_CI_MIROC,rock and desert,2085,778.149986
China,Policy_CI_MIROC,shrubs,2085,565.1264463
China,Policy_CI_MIROC,tundra,2085,323.5781199
China,Policy_CI_MIROC,urban,2085,59.8724267
Taiwan,Policy_CI_MIROC,biomass,2085,0.00098318
Taiwan,Policy_CI_MIROC,crops,2085,1.172619283
Taiwan,Policy_CI_MIROC,forest (managed),2085,0
Taiwan,Policy_CI_MIROC,forest (unmanaged),2085,22.0944763
Taiwan,Policy_CI_MIROC,grass,2085,1.805406
Taiwan,Policy_CI_MIROC,otherarable,2085,0
Taiwan,Policy_CI_MIROC,pasture (grazed),2085,0.042927973
Taiwan,Policy_CI_MIROC,pasture (other),2085,7.96880108
Taiwan,Policy_CI_MIROC,shrubs,2085,0.04134046
Taiwan,Policy_CI_MIROC,urban,2085,2.17347
Global,Policy_CI_MIROC,biomass,2085,1358.236614
Global,Policy_CI_MIROC,crops,2085,13272.16868
Global,Policy_CI_MIROC,forest (managed),2085,3955.745415
Global,Policy_CI_MIROC,forest (unmanaged),2085,26704.55602
Global,Policy_CI_MIROC,grass,2085,19159.88163
Global,Policy_CI_MIROC,otherarable,2085,1877.368759
Global,Policy_CI_MIROC,pasture (grazed),2085,3229.622842
Global,Policy_CI_MIROC,pasture (other),2085,29069.68355
Global,Policy_CI_MIROC,rock and desert,2085,14720.50955
Global,Policy_CI_MIROC,shrubs,2085,11419.58591
Global,Policy_CI_MIROC,tundra,2085,6343.401295
Global,Policy_CI_MIROC,urban,2085,575.4869527
China,Policy_CI_MIROC,biomass,2090,66.0039298
China,Policy_CI_MIROC,crops,2090,886.1516828
China,Policy_CI_MIROC,forest (managed),2090,677.3916992
China,Policy_CI_MIROC,forest (unmanaged),2090,1071.67077
China,Policy_CI_MIROC,grass,2090,969.9035768
China,Policy_CI_MIROC,otherarable,2090,36.20693937
China,Policy_CI_MIROC,pasture (grazed),2090,474.1658805
China,Policy_CI_MIROC,pasture (other),2090,3383.980599
China,Policy_CI_MIROC,rock and desert,2090,778.149986
China,Policy_CI_MIROC,shrubs,2090,566.0345338
China,Policy_CI_MIROC,tundra,2090,323.5781199
China,Policy_CI_MIROC,urban,2090,59.8724267
Taiwan,Policy_CI_MIROC,biomass,2090,0.000987425
Taiwan,Policy_CI_MIROC,crops,2090,1.148525935
Taiwan,Policy_CI_MIROC,forest (managed),2090,0
Taiwan,Policy_CI_MIROC,forest (unmanaged),2090,22.1105175
Taiwan,Policy_CI_MIROC,grass,2090,1.806142
Taiwan,Policy_CI_MIROC,otherarable,2090,0
Taiwan,Policy_CI_MIROC,pasture (grazed),2090,0.042143382
Taiwan,Policy_CI_MIROC,pasture (other),2090,7.97687558
Taiwan,Policy_CI_MIROC,shrubs,2090,0.04135682
Taiwan,Policy_CI_MIROC,urban,2090,2.17347
Global,Policy_CI_MIROC,biomass,2090,1401.533896
Global,Policy_CI_MIROC,crops,2090,13294.41292
Global,Policy_CI_MIROC,forest (managed),2090,3940.124562
Global,Policy_CI_MIROC,forest (unmanaged),2090,26705.55099
Global,Policy_CI_MIROC,grass,2090,19148.75574
Global,Policy_CI_MIROC,otherarable,2090,1849.583586
Global,Policy_CI_MIROC,pasture (grazed),2090,3245.056397
Global,Policy_CI_MIROC,pasture (other),2090,29046.41752
Global,Policy_CI_MIROC,rock and desert,2090,14720.50955
Global,Policy_CI_MIROC,shrubs,2090,11415.41217
Global,Policy_CI_MIROC,tundra,2090,6343.401295
Global,Policy_CI_MIROC,urban,2090,575.4869527
China,Policy_CI_MIROC,biomass,2095,69.3146837
China,Policy_CI_MIROC,crops,2095,867.2848833
China,Policy_CI_MIROC,forest (managed),2095,685.8022412
China,Policy_CI_MIROC,forest (unmanaged),2095,1073.3861
China,Policy_CI_MIROC,grass,2095,971.4970559
China,Policy_CI_MIROC,otherarable,2095,37.54603462
China,Policy_CI_MIROC,pasture (grazed),2095,466.0913174
China,Policy_CI_MIROC,pasture (other),2095,3393.620451
China,Policy_CI_MIROC,rock and desert,2095,778.149986
China,Policy_CI_MIROC,shrubs,2095,566.9664236
China,Policy_CI_MIROC,tundra,2095,323.5781199
China,Policy_CI_MIROC,urban,2095,59.8724267
Taiwan,Policy_CI_MIROC,biomass,2095,0.000978235
Taiwan,Policy_CI_MIROC,crops,2095,1.116428697
Taiwan,Policy_CI_MIROC,forest (managed),2095,0
Taiwan,Policy_CI_MIROC,forest (unmanaged),2095,22.1316174
Taiwan,Policy_CI_MIROC,grass,2095,1.807128
Taiwan,Policy_CI_MIROC,otherarable,2095,0
Taiwan,Policy_CI_MIROC,pasture (grazed),2095,0.041255525
Taiwan,Policy_CI_MIROC,pasture (other),2095,7.98776078
Taiwan,Policy_CI_MIROC,shrubs,2095,0.0413788
Taiwan,Policy_CI_MIROC,urban,2095,2.17347
Global,Policy_CI_MIROC,biomass,2095,1458.580193
Global,Policy_CI_MIROC,crops,2095,13272.18128
Global,Policy_CI_MIROC,forest (managed),2095,3912.870413
Global,Policy_CI_MIROC,forest (unmanaged),2095,26714.36328
Global,Policy_CI_MIROC,grass,2095,19142.04953
Global,Policy_CI_MIROC,otherarable,2095,1839.366214
Global,Policy_CI_MIROC,pasture (grazed),2095,3255.365301
Global,Policy_CI_MIROC,pasture (other),2095,29038.42759
Global,Policy_CI_MIROC,rock and desert,2095,14720.50955
Global,Policy_CI_MIROC,shrubs,2095,11413.64081
Global,Policy_CI_MIROC,tundra,2095,6343.401295
Global,Policy_CI_MIROC,urban,2095,575.4869527
China,Policy_CI_MIROC,biomass,2100,73.52138533
China,Policy_CI_MIROC,crops,2100,852.0283507
China,Policy_CI_MIROC,forest (managed),2100,692.4160649
China,Policy_CI_MIROC,forest (unmanaged),2100,1074.566285
China,Policy_CI_MIROC,grass,2100,972.6882521
China,Policy_CI_MIROC,otherarable,2100,38.69161541
China,Policy_CI_MIROC,pasture (grazed),2100,458.5191287
China,Policy_CI_MIROC,pasture (other),2100,3401.346001
China,Policy_CI_MIROC,rock and desert,2100,778.149986
China,Policy_CI_MIROC,shrubs,2100,567.7331777
China,Policy_CI_MIROC,tundra,2100,323.5781199
China,Policy_CI_MIROC,urban,2100,59.8724267
Taiwan,Policy_CI_MIROC,biomass,2100,0.001019458
Taiwan,Policy_CI_MIROC,crops,2100,1.101670053
Taiwan,Policy_CI_MIROC,forest (managed),2100,0
Taiwan,Policy_CI_MIROC,forest (unmanaged),2100,22.1415463
Taiwan,Policy_CI_MIROC,grass,2100,1.807576
Taiwan,Policy_CI_MIROC,otherarable,2100,0
Taiwan,Policy_CI_MIROC,pasture (grazed),2100,0.040605455
Taiwan,Policy_CI_MIROC,pasture (other),2100,7.99273896
Taiwan,Policy_CI_MIROC,shrubs,2100,0.04138875
Taiwan,Policy_CI_MIROC,urban,2100,2.17347
Global,Policy_CI_MIROC,biomass,2100,1521.865848
Global,Policy_CI_MIROC,crops,2100,13246.31739
Global,Policy_CI_MIROC,forest (managed),2100,3881.158983
Global,Policy_CI_MIROC,forest (unmanaged),2100,26725.70609
Global,Policy_CI_MIROC,grass,2100,19138.53688
Global,Policy_CI_MIROC,otherarable,2100,1832.250525
Global,Policy_CI_MIROC,pasture (grazed),2100,3254.507731
Global,Policy_CI_MIROC,pasture (other),2100,29034.25731
Global,Policy_CI_MIROC,rock and desert,2100,14720.50955
Global,Policy_CI_MIROC,shrubs,2100,11412.24631
Global,Policy_CI_MIROC,tundra,2100,6343.401295
Global,Policy_CI_MIROC,urban,2100,575.4869527
China,Policy_CI_NorESM,biomass,1990,0
China,Policy_CI_NorESM,crops,1990,1179.307076
China,Policy_CI_NorESM,forest (managed),1990,304.1711473
China,Policy_CI_NorESM,forest (unmanaged),1990,1061.247068
China,Policy_CI_NorESM,grass,1990,921.7964665
China,Policy_CI_NorESM,otherarable,1990,126.2978219
China,Policy_CI_NorESM,pasture (grazed),1990,197.8223777
China,Policy_CI_NorESM,pasture (other),1990,3798.436471
China,Policy_CI_NorESM,rock and desert,1990,777.4937603
China,Policy_CI_NorESM,shrubs,1990,570.3989405
China,Policy_CI_NorESM,tundra,1990,324.6216654
China,Policy_CI_NorESM,urban,1990,31.51452405
Taiwan,Policy_CI_NorESM,biomass,1990,0
Taiwan,Policy_CI_NorESM,crops,1990,4.904049944
Taiwan,Policy_CI_NorESM,forest (managed),1990,0
Taiwan,Policy_CI_NorESM,forest (unmanaged),1990,19.83360367
Taiwan,Policy_CI_NorESM,grass,1990,2.09322
Taiwan,Policy_CI_NorESM,otherarable,1990,0
Taiwan,Policy_CI_NorESM,pasture (grazed),1990,0.701042604
Taiwan,Policy_CI_NorESM,pasture (other),1990,6.154561411
Taiwan,Policy_CI_NorESM,shrubs,1990,0.1407499
Taiwan,Policy_CI_NorESM,urban,1990,1.47277
Global,Policy_CI_NorESM,biomass,1990,0
Global,Policy_CI_NorESM,crops,1990,10903.06589
Global,Policy_CI_NorESM,forest (managed),1990,2695.617796
Global,Policy_CI_NorESM,forest (unmanaged),1990,27546.52216
Global,Policy_CI_NorESM,grass,1990,19999.3721
Global,Policy_CI_NorESM,otherarable,1990,4218.768176
Global,Policy_CI_NorESM,pasture (grazed),1990,1827.90225
Global,Policy_CI_NorESM,pasture (other),1990,30821.98928
Global,Policy_CI_NorESM,rock and desert,1990,14928.54425
Global,Policy_CI_NorESM,shrubs,1990,11822.6451
Global,Policy_CI_NorESM,tundra,1990,6552.30067
Global,Policy_CI_NorESM,urban,1990,369.5214763
China,Policy_CI_NorESM,biomass,2005,0
China,Policy_CI_NorESM,crops,2005,1186.485026
China,Policy_CI_NorESM,forest (managed),2005,244.2920956
China,Policy_CI_NorESM,forest (unmanaged),2005,1115.684596
China,Policy_CI_NorESM,grass,2005,981.636706
China,Policy_CI_NorESM,otherarable,2005,120.3904353
China,Policy_CI_NorESM,pasture (grazed),2005,399.9628298
China,Policy_CI_NorESM,pasture (other),2005,3524.628805
China,Policy_CI_NorESM,rock and desert,2005,775.864567
China,Policy_CI_NorESM,shrubs,2005,573.5316256
China,Policy_CI_NorESM,tundra,2005,323.5928799
China,Policy_CI_NorESM,urban,2005,47.03955769
Taiwan,Policy_CI_NorESM,biomass,2005,0
Taiwan,Policy_CI_NorESM,crops,2005,4.902870468
Taiwan,Policy_CI_NorESM,forest (managed),2005,0
Taiwan,Policy_CI_NorESM,forest (unmanaged),2005,18.82631389
Taiwan,Policy_CI_NorESM,grass,2005,1.867779
Taiwan,Policy_CI_NorESM,otherarable,2005,0
Taiwan,Policy_CI_NorESM,pasture (grazed),2005,0.559254872
Taiwan,Policy_CI_NorESM,pasture (other),2005,7.158102123
Taiwan,Policy_CI_NorESM,shrubs,2005,0.057568
Taiwan,Policy_CI_NorESM,urban,2005,1.92812
Global,Policy_CI_NorESM,biomass,2005,0
Global,Policy_CI_NorESM,crops,2005,11244.28251
Global,Policy_CI_NorESM,forest (managed),2005,2657.78827
Global,Policy_CI_NorESM,forest (unmanaged),2005,27412.84865
Global,Policy_CI_NorESM,grass,2005,20068.8827
Global,Policy_CI_NorESM,otherarable,2005,3971.196721
Global,Policy_CI_NorESM,pasture (grazed),2005,2152.130546
Global,Policy_CI_NorESM,pasture (other),2005,30779.31078
Global,Policy_CI_NorESM,rock and desert,2005,14731.21223
Global,Policy_CI_NorESM,shrubs,2005,11797.34292
Global,Policy_CI_NorESM,tundra,2005,6388.032747
Global,Policy_CI_NorESM,urban,2005,483.2186652
China,Policy_CI_NorESM,biomass,2010,0
China,Policy_CI_NorESM,crops,2010,1144.410293
China,Policy_CI_NorESM,forest (managed),2010,274.2104071
China,Policy_CI_NorESM,forest (unmanaged),2010,1129.384408
China,Policy_CI_NorESM,grass,2010,1002.923587
China,Policy_CI_NorESM,otherarable,2010,79.2307266
China,Policy_CI_NorESM,pasture (grazed),2010,443.9630132
China,Policy_CI_NorESM,pasture (other),2010,3481.319777
China,Policy_CI_NorESM,rock and desert,2010,777.287726
China,Policy_CI_NorESM,shrubs,2010,582.1462318
China,Policy_CI_NorESM,tundra,2010,323.7860799
China,Policy_CI_NorESM,urban,2010,54.44930769
Taiwan,Policy_CI_NorESM,biomass,2010,0
Taiwan,Policy_CI_NorESM,crops,2010,4.903232433
Taiwan,Policy_CI_NorESM,forest (managed),2010,0
Taiwan,Policy_CI_NorESM,forest (unmanaged),2010,18.68191411
Taiwan,Policy_CI_NorESM,grass,2010,1.833384
Taiwan,Policy_CI_NorESM,otherarable,2010,0
Taiwan,Policy_CI_NorESM,pasture (grazed),2010,0.53869277
Taiwan,Policy_CI_NorESM,pasture (other),2010,7.176776233
Taiwan,Policy_CI_NorESM,shrubs,2010,0.0961233
Taiwan,Policy_CI_NorESM,urban,2010,2.06988
Global,Policy_CI_NorESM,biomass,2010,0
Global,Policy_CI_NorESM,crops,2010,11503.16141
Global,Policy_CI_NorESM,forest (managed),2010,2578.045671
Global,Policy_CI_NorESM,forest (unmanaged),2010,27446.71379
Global,Policy_CI_NorESM,grass,2010,19980.20684
Global,Policy_CI_NorESM,otherarable,2010,3761.724583
Global,Policy_CI_NorESM,pasture (grazed),2010,2299.025045
Global,Policy_CI_NorESM,pasture (other),2010,30730.55176
Global,Policy_CI_NorESM,rock and desert,2010,14728.72892
Global,Policy_CI_NorESM,shrubs,2010,11770.24557
Global,Policy_CI_NorESM,tundra,2010,6360.181495
Global,Policy_CI_NorESM,urban,2010,527.6758921
China,Policy_CI_NorESM,biomass,2015,0
China,Policy_CI_NorESM,crops,2015,1159.972505
China,Policy_CI_NorESM,forest (managed),2015,270.7573517
China,Policy_CI_NorESM,forest (unmanaged),2015,1133.950812
China,Policy_CI_NorESM,grass,2015,1003.833955
China,Policy_CI_NorESM,otherarable,2015,55.7315676
China,Policy_CI_NorESM,pasture (grazed),2015,439.178618
China,Policy_CI_NorESM,pasture (other),2015,3485.414535
China,Policy_CI_NorESM,rock and desert,2015,778.149986
China,Policy_CI_NorESM,shrubs,2015,582.6696857
China,Policy_CI_NorESM,tundra,2015,323.5781199
China,Policy_CI_NorESM,urban,2015,59.8724267
Taiwan,Policy_CI_NorESM,biomass,2015,0
Taiwan,Policy_CI_NorESM,crops,2015,4.903958434
Taiwan,Policy_CI_NorESM,forest (managed),2015,0
Taiwan,Policy_CI_NorESM,forest (unmanaged),2015,18.74980411
Taiwan,Policy_CI_NorESM,grass,2015,1.717378
Taiwan,Policy_CI_NorESM,otherarable,2015,0
Taiwan,Policy_CI_NorESM,pasture (grazed),2015,0.536276169
Taiwan,Policy_CI_NorESM,pasture (other),2015,7.179653833
Taiwan,Policy_CI_NorESM,shrubs,2015,0.03947545
Taiwan,Policy_CI_NorESM,urban,2015,2.17347
Global,Policy_CI_NorESM,biomass,2015,0
Global,Policy_CI_NorESM,crops,2015,11878.13065
Global,Policy_CI_NorESM,forest (managed),2015,2730.356965
Global,Policy_CI_NorESM,forest (unmanaged),2015,27145.09957
Global,Policy_CI_NorESM,grass,2015,19752.02904
Global,Policy_CI_NorESM,otherarable,2015,3957.542104
Global,Policy_CI_NorESM,pasture (grazed),2015,2321.388074
Global,Policy_CI_NorESM,pasture (other),2015,30442.15032
Global,Policy_CI_NorESM,rock and desert,2015,14720.50955
Global,Policy_CI_NorESM,shrubs,2015,11820.14897
Global,Policy_CI_NorESM,tundra,2015,6343.401295
Global,Policy_CI_NorESM,urban,2015,575.4869527
China,Policy_CI_NorESM,biomass,2020,1.634761534
China,Policy_CI_NorESM,crops,2020,1165.484716
China,Policy_CI_NorESM,forest (managed),2020,280.4851276
China,Policy_CI_NorESM,forest (unmanaged),2020,1125.884085
China,Policy_CI_NorESM,grass,2020,999.141639
China,Policy_CI_NorESM,otherarable,2020,52.79655822
China,Policy_CI_NorESM,pasture (grazed),2020,477.0509382
China,Policy_CI_NorESM,pasture (other),2020,3449.09319
China,Policy_CI_NorESM,rock and desert,2020,778.149986
China,Policy_CI_NorESM,shrubs,2020,579.9381343
China,Policy_CI_NorESM,tundra,2020,323.5781199
China,Policy_CI_NorESM,urban,2020,59.8724267
Taiwan,Policy_CI_NorESM,biomass,2020,0.002591859
Taiwan,Policy_CI_NorESM,crops,2020,4.853527152
Taiwan,Policy_CI_NorESM,forest (managed),2020,0
Taiwan,Policy_CI_NorESM,forest (unmanaged),2020,18.75997258
Taiwan,Policy_CI_NorESM,grass,2020,1.718312
Taiwan,Policy_CI_NorESM,otherarable,2020,0
Taiwan,Policy_CI_NorESM,pasture (grazed),2020,0.57059397
Taiwan,Policy_CI_NorESM,pasture (other),2020,7.182054585
Taiwan,Policy_CI_NorESM,shrubs,2020,0.03949693
Taiwan,Policy_CI_NorESM,urban,2020,2.17347
Global,Policy_CI_NorESM,biomass,2020,159.4057212
Global,Policy_CI_NorESM,crops,2020,11956.06021
Global,Policy_CI_NorESM,forest (managed),2020,2869.997171
Global,Policy_CI_NorESM,forest (unmanaged),2020,27037.40969
Global,Policy_CI_NorESM,grass,2020,19701.02861
Global,Policy_CI_NorESM,otherarable,2020,3785.762161
Global,Policy_CI_NorESM,pasture (grazed),2020,2458.917801
Global,Policy_CI_NorESM,pasture (other),2020,30282.79075
Global,Policy_CI_NorESM,rock and desert,2020,14720.50955
Global,Policy_CI_NorESM,shrubs,2020,11795.47452
Global,Policy_CI_NorESM,tundra,2020,6343.401295
Global,Policy_CI_NorESM,urban,2020,575.4869527
China,Policy_CI_NorESM,biomass,2025,2.007646052
China,Policy_CI_NorESM,crops,2025,1172.989739
China,Policy_CI_NorESM,forest (managed),2025,299.5303932
China,Policy_CI_NorESM,forest (unmanaged),2025,1114.52369
China,Policy_CI_NorESM,grass,2025,992.559232
China,Policy_CI_NorESM,otherarable,2025,48.25334108
China,Policy_CI_NorESM,pasture (grazed),2025,511.1560354
China,Policy_CI_NorESM,pasture (other),2025,3414.349617
China,Policy_CI_NorESM,rock and desert,2025,778.149986
China,Policy_CI_NorESM,shrubs,2025,576.1396252
China,Policy_CI_NorESM,tundra,2025,323.5781199
China,Policy_CI_NorESM,urban,2025,59.8724267
Taiwan,Policy_CI_NorESM,biomass,2025,0.002636415
Taiwan,Policy_CI_NorESM,crops,2025,4.66254456
Taiwan,Policy_CI_NorESM,forest (managed),2025,0
Taiwan,Policy_CI_NorESM,forest (unmanaged),2025,18.9725238
Taiwan,Policy_CI_NorESM,grass,2025,1.717612
Taiwan,Policy_CI_NorESM,otherarable,2025,0
Taiwan,Policy_CI_NorESM,pasture (grazed),2025,0.572424942
Taiwan,Policy_CI_NorESM,pasture (other),2025,7.159337772
Taiwan,Policy_CI_NorESM,shrubs,2025,0.03946814
Taiwan,Policy_CI_NorESM,urban,2025,2.17347
Global,Policy_CI_NorESM,biomass,2025,196.6634854
Global,Policy_CI_NorESM,crops,2025,12201.47738
Global,Policy_CI_NorESM,forest (managed),2025,2977.730557
Global,Policy_CI_NorESM,forest (unmanaged),2025,27023.76943
Global,Policy_CI_NorESM,grass,2025,19629.25617
Global,Policy_CI_NorESM,otherarable,2025,3538.648829
Global,Policy_CI_NorESM,pasture (grazed),2025,2631.771483
Global,Policy_CI_NorESM,pasture (other),2025,30095.59782
Global,Policy_CI_NorESM,rock and desert,2025,14720.50955
Global,Policy_CI_NorESM,shrubs,2025,11751.93276
Global,Policy_CI_NorESM,tundra,2025,6343.401295
Global,Policy_CI_NorESM,urban,2025,575.4869527
China,Policy_CI_NorESM,biomass,2030,3.254775627
China,Policy_CI_NorESM,crops,2030,1164.446743
China,Policy_CI_NorESM,forest (managed),2030,318.3325337
China,Policy_CI_NorESM,forest (unmanaged),2030,1107.89906
China,Policy_CI_NorESM,grass,2030,988.961703
China,Policy_CI_NorESM,otherarable,2030,46.11644056
China,Policy_CI_NorESM,pasture (grazed),2030,538.3445176
China,Policy_CI_NorESM,pasture (other),2030,3390.180611
China,Policy_CI_NorESM,rock and desert,2030,778.149986
China,Policy_CI_NorESM,shrubs,2030,573.9728138
China,Policy_CI_NorESM,tundra,2030,323.5781199
China,Policy_CI_NorESM,urban,2030,59.8724267
Taiwan,Policy_CI_NorESM,biomass,2030,0.004703765
Taiwan,Policy_CI_NorESM,crops,2030,4.612947987
Taiwan,Policy_CI_NorESM,forest (managed),2030,0
Taiwan,Policy_CI_NorESM,forest (unmanaged),2030,18.97807301
Taiwan,Policy_CI_NorESM,grass,2030,1.718065
Taiwan,Policy_CI_NorESM,otherarable,2030,0
Taiwan,Policy_CI_NorESM,pasture (grazed),2030,0.616976597
Taiwan,Policy_CI_NorESM,pasture (other),2030,7.15630879
Taiwan,Policy_CI_NorESM,shrubs,2030,0.03947853
Taiwan,Policy_CI_NorESM,urban,2030,2.17347
Global,Policy_CI_NorESM,biomass,2030,314.0911191
Global,Policy_CI_NorESM,crops,2030,12375.28036
Global,Policy_CI_NorESM,forest (managed),2030,3114.356879
Global,Policy_CI_NorESM,forest (unmanaged),2030,26910.22118
Global,Policy_CI_NorESM,grass,2030,19566.5165
Global,Policy_CI_NorESM,otherarable,2030,3329.651589
Global,Policy_CI_NorESM,pasture (grazed),2030,2814.559003
