region,Scen_Label,fuel,year,CI_mean,,
Global,Policy,coal,2065,24.64644843,,
Global,Policy,coal,2070,25.29517392,,
Global,Policy,coal,2075,25.77498669,,
Global,Policy,coal,2080,26.40633155,,
Global,Policy,coal,2085,26.63012042,,
Global,Policy,coal,2090,26.87188329,,
Global,Policy,coal,2095,25.35639011,,
Global,Policy,coal,2100,23.81329481,,
Global,Policy,gas,1990,5.683309218,,
Global,Policy,gas,2005,12.56303204,,
Global,Policy,gas,2010,16.54759905,,
Global,Policy,gas,2015,19.262793,,
Global,Policy,gas,2020,20.71149868,,
Global,Policy,gas,2025,22.49222895,,
Global,Policy,gas,2030,25.02849473,,
Global,Policy,gas,2035,26.63368777,,
Global,Policy,gas,2040,28.36493869,,
Global,Policy,gas,2045,31.69460227,,
Global,Policy,gas,2050,35.67479856,,
Global,Policy,gas,2055,39.52138083,,
Global,Policy,gas,2060,42.80310536,,
Global,Policy,gas,2065,44.75070661,,
Global,Policy,gas,2070,45.89267079,,
Global,Policy,gas,2075,46.58923589,,
Global,Policy,gas,2080,45.98575293,,
Global,Policy,gas,2085,45.33099473,,
Global,Policy,gas,2090,44.72934325,,
Global,Policy,gas,2095,44.8789809,,
Global,Policy,gas,2100,45.20864784,,
Global,Policy,geothermal,1990,0.130927332,,
Global,Policy,geothermal,2005,0.209594004,,
Global,Policy,geothermal,2010,0.244979239,,
Global,Policy,geothermal,2015,0.289762769,,
Global,Policy,geothermal,2020,1.050308264,,
Global,Policy,geothermal,2025,1.796488648,,
Global,Policy,geothermal,2030,2.36563901,,
Global,Policy,geothermal,2035,2.88416141,,
Global,Policy,geothermal,2040,3.22090947,,
Global,Policy,geothermal,2045,3.37292904,,
Global,Policy,geothermal,2050,3.4368336,,
Global,Policy,geothermal,2055,3.49310595,,
Global,Policy,geothermal,2060,3.52838304,,
Global,Policy,geothermal,2065,3.54553284,,
Global,Policy,geothermal,2070,3.58442209,,
Global,Policy,geothermal,2075,3.61429967,,
Global,Policy,geothermal,2080,3.64312588,,
Global,Policy,geothermal,2085,3.66147195,,
Global,Policy,geothermal,2090,3.67135592,,
Global,Policy,geothermal,2095,3.67590155,,
Global,Policy,geothermal,2100,3.67820499,,
Global,Policy,hydro,1990,7.7810424,,
Global,Policy,hydro,2005,10.6539064,,
Global,Policy,hydro,2010,12.4987706,,
Global,Policy,hydro,2015,14.1496312,,
Global,Policy,hydro,2020,14.2960743,,
Global,Policy,hydro,2025,14.7282747,,
Global,Policy,hydro,2030,15.2059815,,
Global,Policy,hydro,2035,15.6882509,,
Global,Policy,hydro,2040,16.1826615,,
Global,Policy,hydro,2045,16.6915068,,
Global,Policy,hydro,2050,17.1444433,,
Global,Policy,hydro,2055,17.5868537,,
Global,Policy,hydro,2060,18.0292758,,
Global,Policy,hydro,2065,18.471699,,
Global,Policy,hydro,2070,18.9141003,,
Global,Policy,hydro,2075,19.3565173,,
Global,Policy,hydro,2080,19.7989455,,
Global,Policy,hydro,2085,20.2413659,,
Global,Policy,hydro,2090,20.6837721,,
Global,Policy,hydro,2095,21.1261912,,
Global,Policy,hydro,2100,21.5686235,,
Global,Policy,nuclear,1990,7.24618631,,
Global,Policy,nuclear,2005,9.96454316,,
Global,Policy,nuclear,2010,9.92242165,,
Global,Policy,nuclear,2015,9.2522183,,
Global,Policy,nuclear,2020,12.43174267,,
Global,Policy,nuclear,2025,15.53610995,,
Global,Policy,nuclear,2030,18.24561228,,
Global,Policy,nuclear,2035,24.35552382,,
Global,Policy,nuclear,2040,29.20080625,,
Global,Policy,nuclear,2045,34.37319024,,
Global,Policy,nuclear,2050,39.18021914,,
Global,Policy,nuclear,2055,43.13187787,,
Global,Policy,nuclear,2060,46.83840799,,
Global,Policy,nuclear,2065,50.93876333,,
Global,Policy,nuclear,2070,54.33596194,,
Global,Policy,nuclear,2075,57.1671844,,
Global,Policy,nuclear,2080,56.88238931,,
Global,Policy,nuclear,2085,56.65352516,,
Global,Policy,nuclear,2090,56.3892807,,
Global,Policy,nuclear,2095,53.407915,,
Global,Policy,nuclear,2100,51.0843013,,
Global,Policy,oil,1990,4.63157038,,
Global,Policy,oil,2005,3.855671246,,
Global,Policy,oil,2010,3.348080271,,
Global,Policy,oil,2015,3.379792821,,
Global,Policy,oil,2020,3.04248295,,
Global,Policy,oil,2025,3.279672904,,
Global,Policy,oil,2030,3.689711683,,
Global,Policy,oil,2035,4.489219035,,
Global,Policy,oil,2040,5.110520632,,
Global,Policy,oil,2045,5.398853281,,
Global,Policy,oil,2050,5.623675846,,
Global,Policy,oil,2055,5.681825902,,
Global,Policy,oil,2060,5.42226712,,
Global,Policy,oil,2065,5.210643758,,
Global,Policy,oil,2070,4.878722149,,
Global,Policy,oil,2075,4.394689692,,
Global,Policy,oil,2080,3.994898843,,
Global,Policy,oil,2085,3.590471614,,
Global,Policy,oil,2090,3.129309329,,
Global,Policy,oil,2095,2.666222378,,
Global,Policy,oil,2100,2.539434506,,
Global,Policy,solar,1990,0.002710901,,
Global,Policy,solar,2005,0.01628972,,
Global,Policy,solar,2010,0.121913837,,
Global,Policy,solar,2015,0.936549736,,
Global,Policy,solar,2020,2.870617362,,
Global,Policy,solar,2025,7.042235624,,
Global,Policy,solar,2030,12.43365906,,
Global,Policy,solar,2035,22.80375006,,
Global,Policy,solar,2040,30.93496139,,
Global,Policy,solar,2045,38.33745652,,
Global,Policy,solar,2050,44.84306309,,
Global,Policy,solar,2055,49.89212772,,
Global,Policy,solar,2060,54.79289423,,
Global,Policy,solar,2065,56.98817638,,
Global,Policy,solar,2070,61.86807541,,
Global,Policy,solar,2075,66.88321406,,
Global,Policy,solar,2080,72.09449378,,
Global,Policy,solar,2085,76.76958278,,
Global,Policy,solar,2090,80.54235779,,
Global,Policy,solar,2095,84.75667686,,
Global,Policy,solar,2100,88.27770774,,
Global,Policy,wind,1990,0.01396853,,
Global,Policy,wind,2005,0.373852349,,
Global,Policy,wind,2010,1.228735452,,
Global,Policy,wind,2015,3.017113438,,
Global,Policy,wind,2020,7.555475789,,
Global,Policy,wind,2025,13.49953467,,
Global,Policy,wind,2030,19.95309393,,
Global,Policy,wind,2035,32.86572849,,
Global,Policy,wind,2040,44.89673737,,
Global,Policy,wind,2045,55.15304831,,
Global,Policy,wind,2050,63.95099042,,
Global,Policy,wind,2055,71.84986987,,
Global,Policy,wind,2060,79.88786295,,
Global,Policy,wind,2065,84.06677918,,
Global,Policy,wind,2070,89.35013067,,
Global,Policy,wind,2075,94.22123872,,
Global,Policy,wind,2080,100.4019145,,
Global,Policy,wind,2085,106.1149342,,
Global,Policy,wind,2090,110.7006418,,
Global,Policy,wind,2095,116.7078112,,
Global,Policy,wind,2100,121.548655,,
Global,Policy_CI,biomass,1990,0.1681488,,
Global,Policy_CI,biomass,2005,0.462926955,,
Global,Policy_CI,biomass,2010,0.793591365,,
Global,Policy_CI,biomass,2015,1.099098182,,
Global,Policy_CI,biomass,2020,1.584655268,,
Global,Policy_CI,biomass,2025,2.663891488,,
Global,Policy_CI,biomass,2030,3.879550223,,
Global,Policy_CI,biomass,2035,5.523174394,,
Global,Policy_CI,biomass,2040,6.855368879,,
Global,Policy_CI,biomass,2045,8.032293763,,
Global,Policy_CI,biomass,2050,8.820844525,,
Global,Policy_CI,biomass,2055,8.58665596,,
Global,Policy_CI,biomass,2060,8.65000171,,
Global,Policy_CI,biomass,2065,9.380592502,,
Global,Policy_CI,biomass,2070,10.43725872,,
Global,Policy_CI,biomass,2075,11.56966517,,
Global,Policy_CI,biomass,2080,12.81102872,,
Global,Policy_CI,biomass,2085,13.90995318,,
Global,Policy_CI,biomass,2090,14.94569665,,
Global,Policy_CI,biomass,2095,15.78310045,,
Global,Policy_CI,biomass,2100,16.60406588,,
Global,Policy_CI,coal,1990,15.71584649,,
Global,Policy_CI,coal,2005,25.96227051,,
Global,Policy_CI,coal,2010,30.79545538,,
Global,Policy_CI,coal,2015,33.98357124,,
Global,Policy_CI,coal,2020,35.38182279,,
Global,Policy_CI,coal,2025,37.56918588,,
Global,Policy_CI,coal,2030,38.97517954,,
Global,Policy_CI,coal,2035,35.36493133,,
Global,Policy_CI,coal,2040,30.16097119,,
Global,Policy_CI,coal,2045,25.73199473,,
Global,Policy_CI,coal,2050,23.59700776,,
Global,Policy_CI,coal,2055,23.28414185,,
Global,Policy_CI,coal,2060,23.5940447,,
Global,Policy_CI,coal,2065,24.79276349,,
Global,Policy_CI,coal,2070,25.36634087,,
Global,Policy_CI,coal,2075,25.78712826,,
Global,Policy_CI,coal,2080,26.36707625,,
Global,Policy_CI,coal,2085,26.56958395,,
Global,Policy_CI,coal,2090,26.78202682,,
Global,Policy_CI,coal,2095,25.12204876,,
Global,Policy_CI,coal,2100,23.66185446,,
Global,Policy_CI,gas,1990,5.683309218,,
Global,Policy_CI,gas,2005,12.56303204,,
Global,Policy_CI,gas,2010,16.54759905,,
Global,Policy_CI,gas,2015,19.262793,,
Global,Policy_CI,gas,2020,20.74044496,,
Global,Policy_CI,gas,2025,22.4857861,,
Global,Policy_CI,gas,2030,25.0283847,,
Global,Policy_CI,gas,2035,26.66251236,,
Global,Policy_CI,gas,2040,28.36706801,,
Global,Policy_CI,gas,2045,31.66739573,,
Global,Policy_CI,gas,2050,35.59050985,,
Global,Policy_CI,gas,2055,39.38016713,,
Global,Policy_CI,gas,2060,42.62521288,,
Global,Policy_CI,gas,2065,44.52258768,,
Global,Policy_CI,gas,2070,45.63855681,,
Global,Policy_CI,gas,2075,46.28357316,,
Global,Policy_CI,gas,2080,45.58062757,,
Global,Policy_CI,gas,2085,44.89838083,,
Global,Policy_CI,gas,2090,44.27311898,,
Global,Policy_CI,gas,2095,44.44912939,,
Global,Policy_CI,gas,2100,45.13769771,,
Global,Policy_CI,geothermal,1990,0.130927332,,
Global,Policy_CI,geothermal,2005,0.209594004,,
Global,Policy_CI,geothermal,2010,0.244979239,,
Global,Policy_CI,geothermal,2015,0.289762769,,
Global,Policy_CI,geothermal,2020,1.055753365,,
Global,Policy_CI,geothermal,2025,1.790092852,,
Global,Policy_CI,geothermal,2030,2.360092418,,
Global,Policy_CI,geothermal,2035,2.886111442,,
Global,Policy_CI,geothermal,2040,3.215033146,,
Global,Policy_CI,geothermal,2045,3.364528793,,
Global,Policy_CI,geothermal,2050,3.426639212,,
Global,Policy_CI,geothermal,2055,3.482914052,,
Global,Policy_CI,geothermal,2060,3.516975684,,
Global,Policy_CI,geothermal,2065,3.530906424,,
Global,Policy_CI,geothermal,2070,3.569738814,,
Global,Policy_CI,geothermal,2075,3.59992694,,
Global,Policy_CI,geothermal,2080,3.629378288,,
Global,Policy_CI,geothermal,2085,3.646736042,,
Global,Policy_CI,geothermal,2090,3.65422215,,
Global,Policy_CI,geothermal,2095,3.65588201,,
Global,Policy_CI,geothermal,2100,3.684104682,,
Global,Policy_CI,hydro,1990,7.7810424,,
Global,Policy_CI,hydro,2005,10.6539064,,
Global,Policy_CI,hydro,2010,12.4987706,,
Global,Policy_CI,hydro,2015,14.1496312,,
Global,Policy_CI,hydro,2020,13.08912067,,
Global,Policy_CI,hydro,2025,13.63189199,,
Global,Policy_CI,hydro,2030,14.14381533,,
Global,Policy_CI,hydro,2035,14.64701659,,
Global,Policy_CI,hydro,2040,15.46999971,,
Global,Policy_CI,hydro,2045,16.31055508,,
Global,Policy_CI,hydro,2050,17.08703528,,
Global,Policy_CI,hydro,2055,17.86571857,,
Global,Policy_CI,hydro,2060,18.64635597,,
Global,Policy_CI,hydro,2065,19.42816392,,
Global,Policy_CI,hydro,2070,20.21104305,,
Global,Policy_CI,hydro,2075,20.99433959,,
Global,Policy_CI,hydro,2080,21.77725058,,
Global,Policy_CI,hydro,2085,22.55899727,,
Global,Policy_CI,hydro,2090,23.33894866,,
Global,Policy_CI,hydro,2095,24.11679683,,
Global,Policy_CI,hydro,2100,21.5686235,,
Global,Policy_CI,nuclear,1990,7.24618631,,
Global,Policy_CI,nuclear,2005,9.96454316,,
Global,Policy_CI,nuclear,2010,9.92242165,,
Global,Policy_CI,nuclear,2015,9.2522183,,
Global,Policy_CI,nuclear,2020,12.49945194,,
Global,Policy_CI,nuclear,2025,15.57590968,,
Global,Policy_CI,nuclear,2030,18.27428256,,
Global,Policy_CI,nuclear,2035,24.57579134,,
Global,Policy_CI,nuclear,2040,29.38591761,,
Global,Policy_CI,nuclear,2045,34.52093972,,
Global,Policy_CI,nuclear,2050,39.30418366,,
Global,Policy_CI,nuclear,2055,43.17308403,,
Global,Policy_CI,nuclear,2060,46.84653168,,
Global,Policy_CI,nuclear,2065,50.96230452,,
Global,Policy_CI,nuclear,2070,54.28404941,,
Global,Policy_CI,nuclear,2075,57.05699751,,
Global,Policy_CI,nuclear,2080,56.65952561,,
Global,Policy_CI,nuclear,2085,56.39584752,,
Global,Policy_CI,nuclear,2090,56.08150072,,
Global,Policy_CI,nuclear,2095,52.91919554,,
Global,Policy_CI,nuclear,2100,50.83094166,,
Global,Policy_CI,oil,1990,4.63157038,,
Global,Policy_CI,oil,2005,3.855671246,,
Global,Policy_CI,oil,2010,3.348080271,,
Global,Policy_CI,oil,2015,3.379792821,,
Global,Policy_CI,oil,2020,3.047892713,,
Global,Policy_CI,oil,2025,3.267702278,,
Global,Policy_CI,oil,2030,3.693201384,,
Global,Policy_CI,oil,2035,4.511261651,,
Global,Policy_CI,oil,2040,5.110533075,,
Global,Policy_CI,oil,2045,5.391263698,,
Global,Policy_CI,oil,2050,5.595559907,,
Global,Policy_CI,oil,2055,5.651140585,,
Global,Policy_CI,oil,2060,5.399783471,,
Global,Policy_CI,oil,2065,5.170711247,,
Global,Policy_CI,oil,2070,4.834280657,,
Global,Policy_CI,oil,2075,4.351423047,,
Global,Policy_CI,oil,2080,3.948311965,,
Global,Policy_CI,oil,2085,3.547364964,,
Global,Policy_CI,oil,2090,3.083921813,,
Global,Policy_CI,oil,2095,2.627483694,,
Global,Policy_CI,oil,2100,2.578991095,,
Global,Policy_CI,solar,1990,0.002710901,,
Global,Policy_CI,solar,2005,0.01628972,,
Global,Policy_CI,solar,2010,0.121913837,,
Global,Policy_CI,solar,2015,0.936549736,,
Global,Policy_CI,solar,2020,2.920182439,,
Global,Policy_CI,solar,2025,7.090604262,,
Global,Policy_CI,solar,2030,12.48046255,,
Global,Policy_CI,solar,2035,23.00451187,,
Global,Policy_CI,solar,2040,31.04759275,,
Global,Policy_CI,solar,2045,38.40091008,,
Global,Policy_CI,solar,2050,44.820196,,
Global,Policy_CI,solar,2055,49.79367895,,
Global,Policy_CI,solar,2060,54.70051617,,
Global,Policy_CI,solar,2065,56.81866546,,
Global,Policy_CI,solar,2070,61.6860628,,
Global,Policy_CI,solar,2075,66.67500601,,
Global,Policy_CI,solar,2080,71.85245752,,
Global,Policy_CI,solar,2085,76.51225488,,
Global,Policy_CI,solar,2090,80.16095839,,
Global,Policy_CI,solar,2095,84.37995905,,
Global,Policy_CI,solar,2100,88.58385272,,
Global,Policy_CI,wind,1990,0.01396853,,
Global,Policy_CI,wind,2005,0.373852349,,
Global,Policy_CI,wind,2010,1.228735452,,
Global,Policy_CI,wind,2015,3.017113438,,
Global,Policy_CI,wind,2020,7.637733333,,
Global,Policy_CI,wind,2025,13.55584382,,
Global,Policy_CI,wind,2030,20.00570834,,
Global,Policy_CI,wind,2035,33.14925019,,
Global,Policy_CI,wind,2040,45.08149252,,
Global,Policy_CI,wind,2045,55.24569402,,
Global,Policy_CI,wind,2050,63.89707027,,
Global,Policy_CI,wind,2055,71.66237,,
Global,Policy_CI,wind,2060,79.65176731,,
Global,Policy_CI,wind,2065,83.63837632,,
Global,Policy_CI,wind,2070,88.84562015,,
Global,Policy_CI,wind,2075,93.67290275,,
Global,Policy_CI,wind,2080,99.8407772,,
Global,Policy_CI,wind,2085,105.5347017,,
Global,Policy_CI,wind,2090,109.9553732,,
Global,Policy_CI,wind,2095,116.0564102,,
Global,Policy_CI,wind,2100,121.95392,,
Global,Policy_NoDAC,biomass,1990,0.1681488,,
Global,Policy_NoDAC,biomass,2005,0.462926955,,
Global,Policy_NoDAC,biomass,2010,0.793591365,,
Global,Policy_NoDAC,biomass,2015,1.099098182,,
Global,Policy_NoDAC,biomass,2020,1.559308543,,
Global,Policy_NoDAC,biomass,2025,2.665382781,,
Global,Policy_NoDAC,biomass,2030,3.89779889,,
Global,Policy_NoDAC,biomass,2035,5.532684652,,
Global,Policy_NoDAC,biomass,2040,6.995956103,,
Global,Policy_NoDAC,biomass,2045,8.69958302,,
Global,Policy_NoDAC,biomass,2050,10.96493889,,
Global,Policy_NoDAC,biomass,2055,12.75747431,,
Global,Policy_NoDAC,biomass,2060,13.29402286,,
Global,Policy_NoDAC,biomass,2065,15.83224855,,
Global,Policy_NoDAC,biomass,2070,17.27556137,,
Global,Policy_NoDAC,biomass,2075,18.42534721,,
Global,Policy_NoDAC,biomass,2080,19.50177686,,
Global,Policy_NoDAC,biomass,2085,21.2861633,,
Global,Policy_NoDAC,biomass,2090,22.7084464,,
Global,Policy_NoDAC,biomass,2095,23.83280258,,
Global,Policy_NoDAC,biomass,2100,25.01822217,,
Global,Policy_NoDAC,coal,1990,15.71584649,,
Global,Policy_NoDAC,coal,2005,25.96227051,,
Global,Policy_NoDAC,coal,2010,30.79545538,,
Global,Policy_NoDAC,coal,2015,33.98357124,,
Global,Policy_NoDAC,coal,2020,34.41404828,,
Global,Policy_NoDAC,coal,2025,36.64155509,,
Global,Policy_NoDAC,coal,2030,38.09316313,,
Global,Policy_NoDAC,coal,2035,34.86038466,,
Global,Policy_NoDAC,coal,2040,29.57956645,,
Global,Policy_NoDAC,coal,2045,24.60072761,,
Global,Policy_NoDAC,coal,2050,21.46108063,,
Global,Policy_NoDAC,coal,2055,21.36734648,,
Global,Policy_NoDAC,coal,2060,21.13819676,,
Global,Policy_NoDAC,coal,2065,21.76445872,,
Global,Policy_NoDAC,coal,2070,22.3260169,,
Global,Policy_NoDAC,coal,2075,22.34151295,,
Global,Policy_NoDAC,coal,2080,22.24851227,,
Global,Policy_NoDAC,coal,2085,21.87601506,,
Global,Policy_NoDAC,coal,2090,21.51597369,,
Global,Policy_NoDAC,coal,2095,20.61419643,,
Global,Policy_NoDAC,coal,2100,19.69929181,,
Global,Policy_NoDAC,gas,1990,5.683309218,,
Global,Policy_NoDAC,gas,2005,12.56303204,,
Global,Policy_NoDAC,gas,2010,16.54759905,,
Global,Policy_NoDAC,gas,2015,19.262793,,
Global,Policy_NoDAC,gas,2020,20.71147649,,
Global,Policy_NoDAC,gas,2025,22.49214978,,
Global,Policy_NoDAC,gas,2030,25.02785622,,
Global,Policy_NoDAC,gas,2035,26.63006063,,
Global,Policy_NoDAC,gas,2040,28.11959549,,
Global,Policy_NoDAC,gas,2045,30.68012276,,
Global,Policy_NoDAC,gas,2050,33.79228599,,
Global,Policy_NoDAC,gas,2055,37.64432953,,
Global,Policy_NoDAC,gas,2060,42.14894699,,
Global,Policy_NoDAC,gas,2065,46.92660954,,
Global,Policy_NoDAC,gas,2070,50.19023851,,
Global,Policy_NoDAC,gas,2075,52.95471754,,
Global,Policy_NoDAC,gas,2080,54.21256515,,
Global,Policy_NoDAC,gas,2085,55.20009382,,
Global,Policy_NoDAC,gas,2090,55.78063385,,
Global,Policy_NoDAC,gas,2095,55.62262959,,
Global,Policy_NoDAC,gas,2100,56.03986781,,
Global,Policy_NoDAC,geothermal,1990,0.130927332,,
Global,Policy_NoDAC,geothermal,2005,0.209594004,,
Global,Policy_NoDAC,geothermal,2010,0.244979239,,
Global,Policy_NoDAC,geothermal,2015,0.289762769,,
Global,Policy_NoDAC,geothermal,2020,1.050302364,,
Global,Policy_NoDAC,geothermal,2025,1.796486896,,
Global,Policy_NoDAC,geothermal,2030,2.36567019,,
Global,Policy_NoDAC,geothermal,2035,2.88534884,,
Global,Policy_NoDAC,geothermal,2040,3.22893782,,
Global,Policy_NoDAC,geothermal,2045,3.39423573,,
Global,Policy_NoDAC,geothermal,2050,3.49406433,,
Global,Policy_NoDAC,geothermal,2055,3.56114056,,
Global,Policy_NoDAC,geothermal,2060,3.61114396,,
Global,Policy_NoDAC,geothermal,2065,3.62154074,,
Global,Policy_NoDAC,geothermal,2070,3.6466974,,
Global,Policy_NoDAC,geothermal,2075,3.66213242,,
Global,Policy_NoDAC,geothermal,2080,3.67559588,,
Global,Policy_NoDAC,geothermal,2085,3.68198834,,
Global,Policy_NoDAC,geothermal,2090,3.68119542,,
Global,Policy_NoDAC,geothermal,2095,3.68151852,,
Global,Policy_NoDAC,geothermal,2100,3.68105007,,
Global,Policy_NoDAC,hydro,1990,7.7810424,,
Global,Policy_NoDAC,hydro,2005,10.6539064,,
Global,Policy_NoDAC,hydro,2010,12.4987706,,
Global,Policy_NoDAC,hydro,2015,14.1496312,,
Global,Policy_NoDAC,hydro,2020,14.2960685,,
Global,Policy_NoDAC,hydro,2025,14.7282522,,
Global,Policy_NoDAC,hydro,2030,15.2058495,,
Global,Policy_NoDAC,hydro,2035,15.6881189,,
Global,Policy_NoDAC,hydro,2040,16.1808995,,
Global,Policy_NoDAC,hydro,2045,16.6958488,,
Global,Policy_NoDAC,hydro,2050,17.1444433,,
Global,Policy_NoDAC,hydro,2055,17.5868537,,
Global,Policy_NoDAC,hydro,2060,18.0292758,,
Global,Policy_NoDAC,hydro,2065,18.471699,,
Global,Policy_NoDAC,hydro,2070,18.9141003,,
Global,Policy_NoDAC,hydro,2075,19.3565173,,
Global,Policy_NoDAC,hydro,2080,19.7989455,,
Global,Policy_NoDAC,hydro,2085,20.2413659,,
Global,Policy_NoDAC,hydro,2090,20.6837721,,
Global,Policy_NoDAC,hydro,2095,21.1261912,,
Global,Policy_NoDAC,hydro,2100,21.5686235,,
Global,Policy_NoDAC,nuclear,1990,7.24618631,,
Global,Policy_NoDAC,nuclear,2005,9.96454316,,
Global,Policy_NoDAC,nuclear,2010,9.92242165,,
Global,Policy_NoDAC,nuclear,2015,9.2522183,,
Global,Policy_NoDAC,nuclear,2020,12.43156864,,
Global,Policy_NoDAC,nuclear,2025,15.53595125,,
Global,Policy_NoDAC,nuclear,2030,18.2459154,,
Global,Policy_NoDAC,nuclear,2035,24.36374233,,
Global,Policy_NoDAC,nuclear,2040,29.30609328,,
Global,Policy_NoDAC,nuclear,2045,34.89686591,,
Global,Policy_NoDAC,nuclear,2050,41.01040689,,
Global,Policy_NoDAC,nuclear,2055,45.75713948,,
Global,Policy_NoDAC,nuclear,2060,49.79318018,,
Global,Policy_NoDAC,nuclear,2065,54.18283464,,
Global,Policy_NoDAC,nuclear,2070,57.66145422,,
Global,Policy_NoDAC,nuclear,2075,60.62265327,,
Global,Policy_NoDAC,nuclear,2080,60.7499051,,
Global,Policy_NoDAC,nuclear,2085,60.6999873,,
Global,Policy_NoDAC,nuclear,2090,60.5259156,,
Global,Policy_NoDAC,nuclear,2095,57.4170982,,
Global,Policy_NoDAC,nuclear,2100,54.8366824,,
Global,Policy_NoDAC,oil,1990,4.63157038,,
Global,Policy_NoDAC,oil,2005,3.855671246,,
Global,Policy_NoDAC,oil,2010,3.348080271,,
Global,Policy_NoDAC,oil,2015,3.379792821,,
Global,Policy_NoDAC,oil,2020,3.042500323,,
Global,Policy_NoDAC,oil,2025,3.279701656,,
Global,Policy_NoDAC,oil,2030,3.690284632,,
Global,Policy_NoDAC,oil,2035,4.503186756,,
Global,Policy_NoDAC,oil,2040,5.264255185,,
Global,Policy_NoDAC,oil,2045,6.029392327,,
Global,Policy_NoDAC,oil,2050,7.033623643,,
Global,Policy_NoDAC,oil,2055,7.645237327,,
Global,Policy_NoDAC,oil,2060,8.232392006,,
Global,Policy_NoDAC,oil,2065,6.743066008,,
Global,Policy_NoDAC,oil,2070,4.270989927,,
Global,Policy_NoDAC,oil,2075,3.502532977,,
Global,Policy_NoDAC,oil,2080,3.02421403,,
Global,Policy_NoDAC,oil,2085,2.569884141,,
Global,Policy_NoDAC,oil,2090,2.125342598,,
Global,Policy_NoDAC,oil,2095,1.692672042,,
Global,Policy_NoDAC,oil,2100,1.611031241,,
Global,Policy_NoDAC,solar,1990,0.002710901,,
Global,Policy_NoDAC,solar,2005,0.01628972,,
Global,Policy_NoDAC,solar,2010,0.121913837,,
Global,Policy_NoDAC,solar,2015,0.936549736,,
Global,Policy_NoDAC,solar,2020,2.870564204,,
Global,Policy_NoDAC,solar,2025,7.042254109,,
Global,Policy_NoDAC,solar,2030,12.43427201,,
Global,Policy_NoDAC,solar,2035,22.82003862,,
Global,Policy_NoDAC,solar,2040,31.1294568,,
Global,Policy_NoDAC,solar,2045,39.20496803,,
Global,Policy_NoDAC,solar,2050,47.5096578,,
Global,Policy_NoDAC,solar,2055,54.49638999,,
Global,Policy_NoDAC,solar,2060,61.17358276,,
Global,Policy_NoDAC,solar,2065,64.55326998,,
Global,Policy_NoDAC,solar,2070,70.40193074,,
Global,Policy_NoDAC,solar,2075,76.01275142,,
Global,Policy_NoDAC,solar,2080,81.48296229,,
Global,Policy_NoDAC,solar,2085,85.63111601,,
Global,Policy_NoDAC,solar,2090,88.75548016,,
Global,Policy_NoDAC,solar,2095,92.22890252,,
Global,Policy_NoDAC,solar,2100,95.11997819,,
Global,Policy_NoDAC,wind,1990,0.01396853,,
Global,Policy_NoDAC,wind,2005,0.373852349,,
Global,Policy_NoDAC,wind,2010,1.228735452,,
Global,Policy_NoDAC,wind,2015,3.017113438,,
Global,Policy_NoDAC,wind,2020,7.555380521,,
Global,Policy_NoDAC,wind,2025,13.49953304,,
Global,Policy_NoDAC,wind,2030,19.95367981,,
Global,Policy_NoDAC,wind,2035,32.88386512,,
Global,Policy_NoDAC,wind,2040,45.13417041,,
Global,Policy_NoDAC,wind,2045,56.30071054,,
Global,Policy_NoDAC,wind,2050,67.45709175,,
Global,Policy_NoDAC,wind,2055,77.54555669,,
Global,Policy_NoDAC,wind,2060,87.30260827,,
Global,Policy_NoDAC,wind,2065,91.8629882,,
Global,Policy_NoDAC,wind,2070,97.23560853,,
Global,Policy_NoDAC,wind,2075,101.5037281,,
Global,Policy_NoDAC,wind,2080,106.9978482,,
Global,Policy_NoDAC,wind,2085,111.678951,,
Global,Policy_NoDAC,wind,2090,115.4557481,,
Global,Policy_NoDAC,wind,2095,120.6642952,,
Global,Policy_NoDAC,wind,2100,124.7437401,,
Global,Policy_NoDAC_CI,biomass,1990,0.1681488,,
Global,Policy_NoDAC_CI,biomass,2005,0.462926955,,
Global,Policy_NoDAC_CI,biomass,2010,0.793591365,,
Global,Policy_NoDAC_CI,biomass,2015,1.099098182,,
Global,Policy_NoDAC_CI,biomass,2020,1.584639047,,
Global,Policy_NoDAC_CI,biomass,2025,2.663939423,,
Global,Policy_NoDAC_CI,biomass,2030,3.880611708,,
Global,Policy_NoDAC_CI,biomass,2035,5.536450286,,
Global,Policy_NoDAC_CI,biomass,2040,6.992137749,,
Global,Policy_NoDAC_CI,biomass,2045,8.691095766,,
Global,Policy_NoDAC_CI,biomass,2050,10.96465103,,
Global,Policy_NoDAC_CI,biomass,2055,12.77361481,,
Global,Policy_NoDAC_CI,biomass,2060,13.29565207,,
Global,Policy_NoDAC_CI,biomass,2065,15.90393537,,
Global,Policy_NoDAC_CI,biomass,2070,17.30931985,,
Global,Policy_NoDAC_CI,biomass,2075,18.44209421,,
Global,Policy_NoDAC_CI,biomass,2080,19.45904784,,
Global,Policy_NoDAC_CI,biomass,2085,21.15567489,,
Global,Policy_NoDAC_CI,biomass,2090,22.61458546,,
Global,Policy_NoDAC_CI,biomass,2095,23.67039418,,
Global,Policy_NoDAC_CI,biomass,2100,24.92611682,,
Global,Policy_NoDAC_CI,coal,1990,15.71584649,,
Global,Policy_NoDAC_CI,coal,2005,25.96227051,,
