"region","scenario","landuse","year","LU_frac"
"Taiwan","Reference_CI_GFDL","crops","2070",1.44395256345026
"Taiwan","Reference_CI_GFDL","crops","2075",1.38923972710591
"Taiwan","Reference_CI_GFDL","crops","2080",1.33497176526982
"Taiwan","Reference_CI_GFDL","crops","2085",1.27333883896189
"Taiwan","Reference_CI_GFDL","crops","2090",1.2119501675261
"Taiwan","Reference_CI_GFDL","crops","2095",1.13705904590435
"Taiwan","Reference_CI_GFDL","crops","2100",1.0702077431561
"Taiwan","Reference_CI_GFDL","forest","1990",19.83360367
"Taiwan","Reference_CI_GFDL","forest","2005",18.82631389
"Taiwan","Reference_CI_GFDL","forest","2010",18.68191411
"Taiwan","Reference_CI_GFDL","forest","2015",18.74980411
"Taiwan","Reference_CI_GFDL","forest","2020",18.74482179
"Taiwan","Reference_CI_GFDL","forest","2025",18.89619197
"Taiwan","Reference_CI_GFDL","forest","2030",18.91220858
"Taiwan","Reference_CI_GFDL","forest","2035",20.74968824
"Taiwan","Reference_CI_GFDL","forest","2040",21.18862409
"Taiwan","Reference_CI_GFDL","forest","2045",21.44930449
"Taiwan","Reference_CI_GFDL","forest","2050",21.61055754
"Taiwan","Reference_CI_GFDL","forest","2055",21.71385888
"Taiwan","Reference_CI_GFDL","forest","2060",21.7928198
"Taiwan","Reference_CI_GFDL","forest","2065",21.8553422
"Taiwan","Reference_CI_GFDL","forest","2070",21.9070886
"Taiwan","Reference_CI_GFDL","forest","2075",21.9453149
"Taiwan","Reference_CI_GFDL","forest","2080",21.9820931
"Taiwan","Reference_CI_GFDL","forest","2085",22.0237981
"Taiwan","Reference_CI_GFDL","forest","2090",22.0655239
"Taiwan","Reference_CI_GFDL","forest","2095",22.1160678
"Taiwan","Reference_CI_GFDL","forest","2100",22.161114
"Taiwan","Reference_CI_GFDL","grass","1990",2.09322
"Taiwan","Reference_CI_GFDL","grass","2005",1.867779
"Taiwan","Reference_CI_GFDL","grass","2010",1.833384
"Taiwan","Reference_CI_GFDL","grass","2015",1.717378
"Taiwan","Reference_CI_GFDL","grass","2020",1.71692
"Taiwan","Reference_CI_GFDL","grass","2025",1.711349
"Taiwan","Reference_CI_GFDL","grass","2030",1.712666
"Taiwan","Reference_CI_GFDL","grass","2035",1.752745
"Taiwan","Reference_CI_GFDL","grass","2040",1.768046
"Taiwan","Reference_CI_GFDL","grass","2045",1.778179
"Taiwan","Reference_CI_GFDL","grass","2050",1.784691
"Taiwan","Reference_CI_GFDL","grass","2055",1.788923
"Taiwan","Reference_CI_GFDL","grass","2060",1.792247
"Taiwan","Reference_CI_GFDL","grass","2065",1.794935
"Taiwan","Reference_CI_GFDL","grass","2070",1.797173
"Taiwan","Reference_CI_GFDL","grass","2075",1.798811
"Taiwan","Reference_CI_GFDL","grass","2080",1.800462
"Taiwan","Reference_CI_GFDL","grass","2085",1.802342
"Taiwan","Reference_CI_GFDL","grass","2090",1.804221
"Taiwan","Reference_CI_GFDL","grass","2095",1.806521
"Taiwan","Reference_CI_GFDL","grass","2100",1.808566
"Taiwan","Reference_CI_GFDL","naturalOther","1990",0
"Taiwan","Reference_CI_GFDL","naturalOther","2005",0
"Taiwan","Reference_CI_GFDL","naturalOther","2010",0
"Taiwan","Reference_CI_GFDL","naturalOther","2015",0
"Taiwan","Reference_CI_GFDL","naturalOther","2020",0
"Taiwan","Reference_CI_GFDL","naturalOther","2025",0
"Taiwan","Reference_CI_GFDL","naturalOther","2030",0
"Taiwan","Reference_CI_GFDL","naturalOther","2035",0
"Taiwan","Reference_CI_GFDL","naturalOther","2040",0
"Taiwan","Reference_CI_GFDL","naturalOther","2045",0
"Taiwan","Reference_CI_GFDL","naturalOther","2050",0
"Taiwan","Reference_CI_GFDL","naturalOther","2055",0
"Taiwan","Reference_CI_GFDL","naturalOther","2060",0
"Taiwan","Reference_CI_GFDL","naturalOther","2065",0
"Taiwan","Reference_CI_GFDL","naturalOther","2070",0
"Taiwan","Reference_CI_GFDL","naturalOther","2075",0
"Taiwan","Reference_CI_GFDL","naturalOther","2080",0
"Taiwan","Reference_CI_GFDL","naturalOther","2085",0
"Taiwan","Reference_CI_GFDL","naturalOther","2090",0
"Taiwan","Reference_CI_GFDL","naturalOther","2095",0
"Taiwan","Reference_CI_GFDL","naturalOther","2100",0
"Taiwan","Reference_CI_GFDL","pasture","1990",6.855604015
"Taiwan","Reference_CI_GFDL","pasture","2005",7.717356995
"Taiwan","Reference_CI_GFDL","pasture","2010",7.715469003
"Taiwan","Reference_CI_GFDL","pasture","2015",7.715930002
"Taiwan","Reference_CI_GFDL","pasture","2020",7.741113528
"Taiwan","Reference_CI_GFDL","pasture","2025",7.73976304
"Taiwan","Reference_CI_GFDL","pasture","2030",7.786527405
"Taiwan","Reference_CI_GFDL","pasture","2035",7.643098298
"Taiwan","Reference_CI_GFDL","pasture","2040",7.715800363
"Taiwan","Reference_CI_GFDL","pasture","2045",7.782723623
"Taiwan","Reference_CI_GFDL","pasture","2050",7.830749943
"Taiwan","Reference_CI_GFDL","pasture","2055",7.863978089
"Taiwan","Reference_CI_GFDL","pasture","2060",7.891958818
"Taiwan","Reference_CI_GFDL","pasture","2065",7.9157840563
"Taiwan","Reference_CI_GFDL","pasture","2070",7.9362836799
"Taiwan","Reference_CI_GFDL","pasture","2075",7.9511005588
"Taiwan","Reference_CI_GFDL","pasture","2080",7.9668780332
"Taiwan","Reference_CI_GFDL","pasture","2085",7.9848777156
"Taiwan","Reference_CI_GFDL","pasture","2090",8.0026243763
"Taiwan","Reference_CI_GFDL","pasture","2095",8.024602099
"Taiwan","Reference_CI_GFDL","pasture","2100",8.044299638
"Taiwan","Reference_CI_GFDL","shrubs","1990",0.1407499
"Taiwan","Reference_CI_GFDL","shrubs","2005",0.057568
"Taiwan","Reference_CI_GFDL","shrubs","2010",0.0961233
"Taiwan","Reference_CI_GFDL","shrubs","2015",0.03947545
"Taiwan","Reference_CI_GFDL","shrubs","2020",0.03946492
"Taiwan","Reference_CI_GFDL","shrubs","2025",0.03932466
"Taiwan","Reference_CI_GFDL","shrubs","2030",0.03935482
"Taiwan","Reference_CI_GFDL","shrubs","2035",0.04018432
"Taiwan","Reference_CI_GFDL","shrubs","2040",0.0405167
"Taiwan","Reference_CI_GFDL","shrubs","2045",0.04073898
"Taiwan","Reference_CI_GFDL","shrubs","2050",0.04088229
"Taiwan","Reference_CI_GFDL","shrubs","2055",0.04097556
"Taiwan","Reference_CI_GFDL","shrubs","2060",0.04104895
"Taiwan","Reference_CI_GFDL","shrubs","2065",0.04110843
"Taiwan","Reference_CI_GFDL","shrubs","2070",0.04115796
"Taiwan","Reference_CI_GFDL","shrubs","2075",0.04119419
"Taiwan","Reference_CI_GFDL","shrubs","2080",0.04123085
"Taiwan","Reference_CI_GFDL","shrubs","2085",0.0412726
"Taiwan","Reference_CI_GFDL","shrubs","2090",0.04131433
"Taiwan","Reference_CI_GFDL","shrubs","2095",0.04136545
"Taiwan","Reference_CI_GFDL","shrubs","2100",0.04141091
"Taiwan","Reference_CI_GFDL","urban","1990",1.47277
"Taiwan","Reference_CI_GFDL","urban","2005",1.92812
"Taiwan","Reference_CI_GFDL","urban","2010",2.06988
"Taiwan","Reference_CI_GFDL","urban","2015",2.17347
"Taiwan","Reference_CI_GFDL","urban","2020",2.17347
"Taiwan","Reference_CI_GFDL","urban","2025",2.17347
"Taiwan","Reference_CI_GFDL","urban","2030",2.17347
"Taiwan","Reference_CI_GFDL","urban","2035",2.17347
"Taiwan","Reference_CI_GFDL","urban","2040",2.17347
"Taiwan","Reference_CI_GFDL","urban","2045",2.17347
"Taiwan","Reference_CI_GFDL","urban","2050",2.17347
"Taiwan","Reference_CI_GFDL","urban","2055",2.17347
"Taiwan","Reference_CI_GFDL","urban","2060",2.17347
"Taiwan","Reference_CI_GFDL","urban","2065",2.17347
"Taiwan","Reference_CI_GFDL","urban","2070",2.17347
"Taiwan","Reference_CI_GFDL","urban","2075",2.17347
"Taiwan","Reference_CI_GFDL","urban","2080",2.17347
"Taiwan","Reference_CI_GFDL","urban","2085",2.17347
"Taiwan","Reference_CI_GFDL","urban","2090",2.17347
"Taiwan","Reference_CI_GFDL","urban","2095",2.17347
"Taiwan","Reference_CI_GFDL","urban","2100",2.17347
"China","Reference_CI_HadGEM","biomass","1990",0
"China","Reference_CI_HadGEM","biomass","2005",0
"China","Reference_CI_HadGEM","biomass","2010",0
"China","Reference_CI_HadGEM","biomass","2015",0
"China","Reference_CI_HadGEM","biomass","2020",1.63689787063
"China","Reference_CI_HadGEM","biomass","2025",1.576202794
"China","Reference_CI_HadGEM","biomass","2030",2.03923060984
"China","Reference_CI_HadGEM","biomass","2035",2.81780077701
"China","Reference_CI_HadGEM","biomass","2040",4.31748917485
"China","Reference_CI_HadGEM","biomass","2045",8.26337717996
"China","Reference_CI_HadGEM","biomass","2050",13.36420871384
"China","Reference_CI_HadGEM","biomass","2055",18.07450411195
"China","Reference_CI_HadGEM","biomass","2060",22.311983149121
"China","Reference_CI_HadGEM","biomass","2065",26.52816159111
"China","Reference_CI_HadGEM","biomass","2070",31.189170515662
"China","Reference_CI_HadGEM","biomass","2075",36.930312364857
"China","Reference_CI_HadGEM","biomass","2080",42.892579043685
"China","Reference_CI_HadGEM","biomass","2085",49.174502791405
"China","Reference_CI_HadGEM","biomass","2090",55.9673625405509
"China","Reference_CI_HadGEM","biomass","2095",64.2975271912847
"China","Reference_CI_HadGEM","biomass","2100",74.3664772890094
"China","Reference_CI_HadGEM","crops","1990",1179.30707611366
"China","Reference_CI_HadGEM","crops","2005",1186.48502614058
"China","Reference_CI_HadGEM","crops","2010",1144.4102928319
"China","Reference_CI_HadGEM","crops","2015",1159.97250457191
"China","Reference_CI_HadGEM","crops","2020",1167.91189057895
"China","Reference_CI_HadGEM","crops","2025",1181.39166483617
"China","Reference_CI_HadGEM","crops","2030",1173.16839955807
"China","Reference_CI_HadGEM","crops","2035",1156.00755134845
"China","Reference_CI_HadGEM","crops","2040",1134.52097037086
"China","Reference_CI_HadGEM","crops","2045",1108.08440471883
"China","Reference_CI_HadGEM","crops","2050",1080.01559450525
"China","Reference_CI_HadGEM","crops","2055",1050.98964689337
"China","Reference_CI_HadGEM","crops","2060",1021.46543470001
"China","Reference_CI_HadGEM","crops","2065",999.74225065253
"China","Reference_CI_HadGEM","crops","2070",975.776594905825
"China","Reference_CI_HadGEM","crops","2075",952.195199602451
"China","Reference_CI_HadGEM","crops","2080",933.394267986094
"China","Reference_CI_HadGEM","crops","2085",911.793938108311
"China","Reference_CI_HadGEM","crops","2090",896.049781240277
"China","Reference_CI_HadGEM","crops","2095",873.172961299625
"China","Reference_CI_HadGEM","crops","2100",856.153621683369
"China","Reference_CI_HadGEM","forest","1990",1365.418215
"China","Reference_CI_HadGEM","forest","2005",1359.97669139
"China","Reference_CI_HadGEM","forest","2010",1403.5948151
"China","Reference_CI_HadGEM","forest","2015",1404.7081637
"China","Reference_CI_HadGEM","forest","2020",1406.5188491
"China","Reference_CI_HadGEM","forest","2025",1448.1514039
"China","Reference_CI_HadGEM","forest","2030",1463.12197389
"China","Reference_CI_HadGEM","forest","2035",1477.72200531
"China","Reference_CI_HadGEM","forest","2040",1498.63022786
"China","Reference_CI_HadGEM","forest","2045",1525.11966444
"China","Reference_CI_HadGEM","forest","2050",1553.37823853
"China","Reference_CI_HadGEM","forest","2055",1586.89995825
"China","Reference_CI_HadGEM","forest","2060",1620.13285641
"China","Reference_CI_HadGEM","forest","2065",1649.11345157
"China","Reference_CI_HadGEM","forest","2070",1677.67771231
"China","Reference_CI_HadGEM","forest","2075",1702.50055746
"China","Reference_CI_HadGEM","forest","2080",1722.00043262
"China","Reference_CI_HadGEM","forest","2085",1739.40758615
"China","Reference_CI_HadGEM","forest","2090",1752.05698308
"China","Reference_CI_HadGEM","forest","2095",1764.0867294
"China","Reference_CI_HadGEM","forest","2100",1773.1850013
"China","Reference_CI_HadGEM","grass","1990",921.7964665
"China","Reference_CI_HadGEM","grass","2005",981.636706
"China","Reference_CI_HadGEM","grass","2010",1002.923587
"China","Reference_CI_HadGEM","grass","2015",1003.833955
"China","Reference_CI_HadGEM","grass","2020",998.77332
"China","Reference_CI_HadGEM","grass","2025",985.92777
"China","Reference_CI_HadGEM","grass","2030",982.249335
"China","Reference_CI_HadGEM","grass","2035",978.9983572
"China","Reference_CI_HadGEM","grass","2040",977.4416154
"China","Reference_CI_HadGEM","grass","2045",976.0119997
"China","Reference_CI_HadGEM","grass","2050",974.8287961
"China","Reference_CI_HadGEM","grass","2055",973.2559489
"China","Reference_CI_HadGEM","grass","2060",971.862254
"China","Reference_CI_HadGEM","grass","2065",970.6308563
"China","Reference_CI_HadGEM","grass","2070",969.7076113
"China","Reference_CI_HadGEM","grass","2075",969.4549063
"China","Reference_CI_HadGEM","grass","2080",969.145375
"China","Reference_CI_HadGEM","grass","2085",969.7192284
"China","Reference_CI_HadGEM","grass","2090",969.8771604
"China","Reference_CI_HadGEM","grass","2095",970.9602359
"China","Reference_CI_HadGEM","grass","2100",971.3637815
"China","Reference_CI_HadGEM","naturalOther","1990",1228.413247628
"China","Reference_CI_HadGEM","naturalOther","2005",1219.847882179
"China","Reference_CI_HadGEM","naturalOther","2010",1180.304532489
"China","Reference_CI_HadGEM","naturalOther","2015",1157.459673489
"China","Reference_CI_HadGEM","naturalOther","2020",1153.861678149
"China","Reference_CI_HadGEM","naturalOther","2025",1145.393680973
"China","Reference_CI_HadGEM","naturalOther","2030",1142.697904727
"China","Reference_CI_HadGEM","naturalOther","2035",1141.108788933
"China","Reference_CI_HadGEM","naturalOther","2040",1140.570957892
"China","Reference_CI_HadGEM","naturalOther","2045",1140.091678698
"China","Reference_CI_HadGEM","naturalOther","2050",1139.636975925
"China","Reference_CI_HadGEM","naturalOther","2055",1138.824732659
"China","Reference_CI_HadGEM","naturalOther","2060",1138.16135547
"China","Reference_CI_HadGEM","naturalOther","2065",1137.691525931
"China","Reference_CI_HadGEM","naturalOther","2070",1137.132701867
"China","Reference_CI_HadGEM","naturalOther","2075",1137.128341248
"China","Reference_CI_HadGEM","naturalOther","2080",1137.001207888
"China","Reference_CI_HadGEM","naturalOther","2085",1137.486452263
"China","Reference_CI_HadGEM","naturalOther","2090",1137.834681488
"China","Reference_CI_HadGEM","naturalOther","2095",1138.477828314
"China","Reference_CI_HadGEM","naturalOther","2100",1138.508444872
"China","Reference_CI_HadGEM","pasture","1990",3996.25884827
"China","Reference_CI_HadGEM","pasture","2005",3924.59163523
"China","Reference_CI_HadGEM","pasture","2010",3925.2827901
"China","Reference_CI_HadGEM","pasture","2015",3924.59315313
"China","Reference_CI_HadGEM","pasture","2020",3924.74841523
"China","Reference_CI_HadGEM","pasture","2025",3897.61170293
"China","Reference_CI_HadGEM","pasture","2030",3898.99079664
"China","Reference_CI_HadGEM","pasture","2035",3907.7205902314
"China","Reference_CI_HadGEM","pasture","2040",3909.7858672338
"China","Reference_CI_HadGEM","pasture","2045",3908.46748574729
"China","Reference_CI_HadGEM","pasture","2050",3905.35578878229
"China","Reference_CI_HadGEM","pasture","2055",3899.17758213109
"China","Reference_CI_HadGEM","pasture","2060",3893.83302297135
"China","Reference_CI_HadGEM","pasture","2065",3884.50459047819
"China","Reference_CI_HadGEM","pasture","2070",3876.91794859209
"China","Reference_CI_HadGEM","pasture","2075",3870.1255911282
"China","Reference_CI_HadGEM","pasture","2080",3863.79720375869
"China","Reference_CI_HadGEM","pasture","2085",3860.1392794871
"China","Reference_CI_HadGEM","pasture","2090",3855.60279760144
"China","Reference_CI_HadGEM","pasture","2095",3855.61105410349
"China","Reference_CI_HadGEM","pasture","2100",3852.59498661545
"China","Reference_CI_HadGEM","shrubs","1990",570.39894046
"China","Reference_CI_HadGEM","shrubs","2005",573.53162558
"China","Reference_CI_HadGEM","shrubs","2010",582.14623178
"China","Reference_CI_HadGEM","shrubs","2015",582.66968569
"China","Reference_CI_HadGEM","shrubs","2020",579.78636163
"China","Reference_CI_HadGEM","shrubs","2025",573.18507496
"China","Reference_CI_HadGEM","shrubs","2030",570.97062152
"China","Reference_CI_HadGEM","shrubs","2035",568.86254452
"China","Reference_CI_HadGEM","shrubs","2040",567.96976758
"China","Reference_CI_HadGEM","shrubs","2045",567.19857073
"China","Reference_CI_HadGEM","shrubs","2050",566.65776999
"China","Reference_CI_HadGEM","shrubs","2055",566.01472745
"China","Reference_CI_HadGEM","shrubs","2060",565.47126657
"China","Reference_CI_HadGEM","shrubs","2065",565.02744561
"China","Reference_CI_HadGEM","shrubs","2070",564.83556238
"China","Reference_CI_HadGEM","shrubs","2075",564.90229002
"China","Reference_CI_HadGEM","shrubs","2080",565.00662747
"China","Reference_CI_HadGEM","shrubs","2085",565.51641535
"China","Reference_CI_HadGEM","shrubs","2090",565.84820542
"China","Reference_CI_HadGEM","shrubs","2095",566.6308671
"China","Reference_CI_HadGEM","shrubs","2100",567.06499645
"China","Reference_CI_HadGEM","urban","1990",31.514524045
"China","Reference_CI_HadGEM","urban","2005",47.03955769
"China","Reference_CI_HadGEM","urban","2010",54.449307688
"China","Reference_CI_HadGEM","urban","2015",59.872426698
"China","Reference_CI_HadGEM","urban","2020",59.872426698
"China","Reference_CI_HadGEM","urban","2025",59.872426698
"China","Reference_CI_HadGEM","urban","2030",59.872426698
"China","Reference_CI_HadGEM","urban","2035",59.872426698
"China","Reference_CI_HadGEM","urban","2040",59.872426698
"China","Reference_CI_HadGEM","urban","2045",59.872426698
"China","Reference_CI_HadGEM","urban","2050",59.872426698
"China","Reference_CI_HadGEM","urban","2055",59.872426698
"China","Reference_CI_HadGEM","urban","2060",59.872426698
"China","Reference_CI_HadGEM","urban","2065",59.872426698
"China","Reference_CI_HadGEM","urban","2070",59.872426698
