region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Africa_Eastern,226.14801207148867,379.8426486732276,463.8383416198463,477.05938697502216,534.8079591405556,593.0807910222558,651.1483785317643,687.0031485454555,760.132786117687,841.9718128109583,941.0725162701384,1028.1832505593786,1112.4824908824748,1199.6497047522726,1289.934361216348,1379.2878380093787,1463.028551114009,1535.3739885937807,1599.6051898590624,1654.385785391445,1698.9357783883986
Africa_Northern,404.70558407711826,647.3544703203535,743.1186062972045,754.1009162536677,781.1076220826762,774.3237191701196,835.524111752619,816.037688466611,785.9158537613306,743.7899691766687,716.1077114218999,686.693211499416,649.3691350830504,612.3681616024594,574.4169385712473,536.9022595079922,500.5203723956337,468.4965079540333,440.8004514282424,416.00442575940866,391.7304587551862
Africa_Southern,244.7895997740648,294.9019715275099,335.17822776585996,373.90597779509676,384.664089149664,406.5321714797556,441.09280068795323,409.6320821838736,415.8243244370569,431.9163747528176,459.0335899001301,468.4203392793754,476.7240729629277,488.3296966068199,497.76672029908104,507.37956481794214,519.9032363355368,533.893297759873,545.7813288311711,554.2615477859035,557.734490948813
Africa_Western,444.4392409626479,746.2378973113247,729.156044997042,797.4185499722539,824.2649440168586,896.3346947608738,1007.4751336644667,1040.0677754428211,1076.433187564338,1138.020565980344,1213.2673038471107,1245.7220542025823,1295.306503649666,1337.9143448063742,1375.7020463451297,1416.4864185675913,1454.740161746323,1482.9352690104681,1506.1607003605393,1524.5981137085466,1541.0661840940345
Argentina,251.58840579346204,354.5618501087955,404.760519064331,425.04199685725547,358.1899500704165,363.2986807921298,349.09401363852083,339.2821262744398,338.6481638948574,337.5870835919732,338.57718380661726,335.01655950278837,334.6075200816972,333.1396461796568,331.0869714128326,328.76207003972024,326.50692237203106,324.5275887086048,322.21833460702766,320.6022345793066,319.57536919400144
Australia_NZ,505.0673910413368,629.0656695797301,642.9743526342214,643.850583850154,535.5398294544751,520.1155470136795,505.9869174899078,463.5557568618996,432.70149233740824,407.2235954329783,395.17832566740367,381.3010918573969,371.1260652871742,362.8416256697101,355.2838362035218,348.63359377166717,343.1915613504962,337.60853895782026,332.10669975312635,327.5637266352232,322.5941700011717
Brazil,604.3782047771774,902.5344658499665,1005.9201519657365,1112.2078389411167,993.4394869959921,1093.0550168033433,1106.1065223749665,948.1520990779954,832.7649161752155,727.7147840617597,637.6248399095074,676.6440254615956,682.1918627466636,684.4309916458914,684.9871223045533,682.0800594389178,676.5853227319958,672.3356010158828,667.2850464792192,661.3547888886704,654.8596942353956
Canada,595.4077424919294,737.7711208215021,703.6897950143559,750.4304401772692,615.4599482838411,586.823993979138,468.42266714001244,336.21029176781303,224.1426729479479,112.06992190559073,-5.000209217890189,-4.999488605940036,-4.998185476426161,-4.998172421796014,-4.9982794736396405,-5.0014867223315385,-4.998150325782351,-5.002774749396007,-5.000904042892203,-4.999033758261657,-5.001573238913144
Central America and Caribbean,209.81312510689668,281.9855129078002,313.4796726522448,333.96785503478327,341.6860982923838,343.9616643810882,358.7614735552121,340.22712614464695,320.09693880389096,303.1777751860643,292.1881786136264,274.420298989519,263.058512798617,252.59567249667137,242.2996854367528,232.58367324052384,222.8496905055756,213.30188533447463,203.80730098976107,194.15067202819722,184.61565148286127
Central Asia,801.4303416954343,631.1583226632076,762.2387730279464,837.1357727624253,875.86577921542,716.9013327303076,754.9557534519705,721.7559829298584,679.6486796392163,637.88270612006,596.9985563053444,556.0211625596384,519.9731379883887,486.0527132232805,449.698465814801,419.92069257215815,391.47434564697943,363.0419864703439,339.4948023995006,317.34308462724226,299.32427157772554
China,3638.8021831285364,8270.958755171167,11611.111577429607,13333.254393155905,14630.59803307207,15671.753326535261,16091.860349540204,11419.194218155582,9111.451013586544,6823.675475463125,4554.838720281878,2293.0998581637737,56.80752632465687,-23.563881500631304,-31.348121159484666,-31.01032929227789,-23.154287583894618,-12.716724500862421,68.37355604347852,98.51926919342088,116.44561273200145
Colombia,135.00923831917203,168.01768341875845,193.7602382424679,218.70513348339838,197.38999123394677,157.96439484159643,146.5573416025366,143.45696829550968,149.69831791362105,158.97290975531493,166.26511002193973,169.1105136782601,171.9497115568232,174.9095496428146,177.25098824806437,178.53982061822393,179.04508685675088,179.0052803594844,178.56569492605266,178.02201810180588,177.2243051262027
EU-12,1293.9750638995217,962.2500704623429,930.4774300241332,868.496107058545,737.7598468468766,650.7374413859286,531.7649297634048,351.4337717247347,234.76632996147882,87.14889740885098,-80.96638774054479,-95.34723943754588,-92.61947124567124,-139.045885234795,-169.54310352724727,-205.83898393098596,-240.17117722771886,-267.9675077136402,-287.8417729187681,-302.98259726499845,-316.149127569338
EU-15,4217.8657417019485,4251.471465075868,3856.8372441809256,3489.230447982326,2844.899494553846,2518.031552782348,2123.348495197828,1540.5902075989693,1026.614200581463,543.5273503152204,75.9651252519613,90.34909177684116,87.62081285521168,134.0444000782899,164.54367340763025,200.8390984905487,235.1678099390395,262.96329479422053,282.8421649207443,297.98558281679635,311.14759678323253
Europe_Eastern,1120.9386146175536,532.441921465088,501.3046095431942,409.94954271679205,444.1231767787508,394.5141282831744,397.40440198236,373.1714610433776,355.14392891743046,340.3221082570877,328.43641410887,318.18376414925444,311.73267552621985,293.5066968169702,273.094385891067,229.83835377780522,209.23662433186462,190.18928135991058,177.10738599631952,166.2818677621999,155.97923604788767
