region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Africa_Eastern,339.4753607035278,510.1832354540825,637.8036275519366,737.6469717354593,565.1344708833816,628.6600860187939,700.2099317547829,124.08524825382956,144.20110688281352,167.1950753907576,192.6811369911186,220.26996502383489,249.48797581980693,279.6257304058489,309.7846639602759,338.8094888468932,365.5682234974883,389.1696525933463,409.18130982600803,424.94854905966275,436.0028047840524
Africa_Northern,282.3731961989444,688.2588646832073,752.3934550536339,762.4249636052524,780.3796324975606,773.1998173119337,836.1698888385373,576.0479604431687,585.5240426416373,586.3880179916222,578.992019655041,566.0359124856288,548.7899370619941,527.5647373943871,501.4678473629747,471.54114561677375,439.37219237104046,406.40667433012703,373.66813094480017,341.6629127127945,310.5996983231961
Africa_Southern,292.15241822049154,371.90332675022535,549.884267999736,820.2422435894466,429.5720639202653,432.2102130126165,463.4003936353599,108.31413175738864,123.40708059756048,142.3947150928066,165.4039123125991,192.18120946725404,222.3021026361478,255.32477246934775,290.54469098718687,326.9388783037477,363.77512489440113,400.147931523861,435.11607034140957,467.79174766100857,497.3796884305576
Africa_Western,691.5643081643143,1297.1881296482868,1152.65182599856,1437.8670632632159,1029.4605964511056,1080.6897808985832,1190.3500164761635,276.05692448794514,321.4944047005053,372.1239231407649,427.6007886837404,487.5898129508064,550.685460947849,615.0444795519729,678.3428544266511,737.9839144522815,791.6623020197444,837.5902493880752,874.6503040589835,901.73402745346,918.1962094587503
Argentina,251.58840579346204,354.5618501087955,404.760519064331,425.04199685725547,358.190057508576,376.53988171817025,359.10004858090105,113.1899807872273,102.62701726116133,91.7241597629592,81.3341332994247,71.66619257767788,62.73460769353576,54.59480075390001,47.19982877702974,40.528173766229095,34.629993321494396,29.479920300405812,25.02200613220096,21.170783306733295,17.851208837997067
Australia_NZ,505.0673910413368,629.0656695797301,642.9743526342214,643.8505841481539,535.540347752869,480.0000287770434,495.7804204881255,266.1261009702796,232.79217433892305,203.2151091790992,175.96615574925517,151.61582907118915,130.7322066218449,112.56094168695525,96.56984098334223,82.3138202991073,69.77175099208587,58.78593521827539,49.300937400869614,41.204069554224176,34.32610999752179
Brazil,604.3782047771774,902.5344658499665,1005.9201519657365,1112.2078389411167,993.4396614768585,1166.4305931895797,1197.0007381050498,343.5102114853979,229.00074142331366,114.45811658344923,-5.000257037134686,-5.000091190486537,-4.9997713250151135,-4.9979937465969355,-5.000061472371562,-5.000686899355413,-5.000002469831959,-5.0000260718742195,-5.000253959188493,-4.999890516552058,-5.000045142796411
Canada,595.4077424919294,737.7711208215021,703.6897949547559,750.4304401772692,615.4601137436181,569.100067211961,448.28013047738955,336.21012210824284,224.14047921870008,112.08131472804517,-4.999998858150967,-4.99993867348156,-4.998651290766185,-5.001354919069231,-4.999738022633413,-5.000174070580435,-5.000771864591661,-4.9982378736546345,-4.998705981911704,-4.998551989916434,-5.001273714872098
Central America and Caribbean,359.15909274051035,370.3782920819198,343.1748735701301,350.88987261868743,333.86606487592593,344.07002345633083,357.5299493396258,224.19297206717746,233.57490928571417,242.2776929033429,249.64594439975065,255.62709226619114,260.1610111113654,263.48280763860384,265.5383156304781,266.2380485949902,265.6369561499119,263.66301207656267,260.3228463058113,255.70542444382207,249.9132430640471
Central Asia,798.3770743480535,586.1615294095909,811.9975438597329,831.3649658804826,799.2533597294457,673.6695585788872,731.609948211222,400.14518292706475,361.6669765446796,318.3374184145927,273.14100644207826,231.3449118399603,195.73103217347202,165.9782507812547,140.10105489000713,117.18208371910589,97.5001880944659,80.88162359493089,67.02581985174912,55.470850186583945,45.76013068560477
China,2553.572581941596,6669.858606210687,9595.731937832006,10963.66226700003,12115.236820190084,12957.528560606563,13254.531341944648,11420.784719072974,9116.241280232707,6828.035112189162,4555.649265817742,2290.733040861854,46.515093743641216,-26.452057956018294,-32.84351619637395,-66.57355210269527,-24.369612808502303,-15.405871561531454,-2.1028264445541667,72.5404662050957,94.285767325254
Colombia,135.00923831917203,168.01768341875845,193.7602382424679,218.70513348339838,197.3899300530267,180.9200782030105,169.53995221724827,10.081021098249424,5.8679489102531655,3.3927106842815062,1.9458756068211067,1.1089175100806108,0.6277805692723168,0.35403567117515716,0.19813265619532844,0.11011818634740503,0.061137229104563054,0.03315794299427626,0.01804814395068251,0.009822918282945306,0.004910645379716783
EU-12,1293.9750638995217,962.2500704623429,930.4774300241332,868.4961067605451,737.7555638598599,572.2761825986344,465.4558480530791,352.91322843077234,239.66837635189924,101.45639356744525,-67.84482182043152,-77.61466636352544,-57.76687524806861,-111.21916486043435,-130.0483855937225,-167.88085801844971,-193.636224067581,-212.73952543342145,-224.83189335056792,-234.3009946157771,-243.9360586783201
EU-15,4217.865741699448,4251.471465073368,3856.8372441809256,3489.230448280326,2844.9060220609936,2448.99508843319,2057.225677220374,1539.1117445249965,1021.6845403712692,529.1742007376913,62.84624990026248,72.61614407903221,52.76888349330258,106.22007413531325,125.04572643516278,162.88339935872867,188.6357418099593,207.7377097544432,219.83116941237788,229.30022821529727,238.935120917042
Europe_Eastern,1120.3531924746217,447.5608962656328,437.5512699972726,388.53645847573233,404.39285982975997,361.19008660058034,369.45026900597713,251.95695440566226,243.45702407144802,231.22185736713357,216.60494227391052,202.32196183258586,189.58399153182188,177.25794692493403,164.34078006694745,150.5870177545143,136.8510221012008,123.70297487165065,111.4149732972997,99.99138832706872,89.27399107888988
