region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Africa_Eastern,226.14801207148867,379.8426486732276,463.8383416198463,477.05938697502216,534.808239128542,593.0809608541829,651.1460124516444,713.347203838489,806.9028986365057,909.9644926611512,1027.3979193851876,1146.9238876351992,1268.4195177039987,1389.5035828608677,1505.9215951685342,1615.197128255235,1732.2886844939296,1831.8760380340284,1920.035772344573,1999.051615430039,2062.093831139343
Africa_Northern,404.70558407711826,647.3544703203535,743.1186062972045,754.1009162536677,781.1082784814221,774.3237133067034,835.5238591299302,873.448350273142,899.0978013038805,918.0111242142326,927.513543138691,925.4095534372275,903.4472907039437,872.8685031580393,834.3976947770642,799.6199615513052,760.2538182685871,721.0852864624165,684.2400844749586,647.9865695770264,611.1112455173139
Africa_Southern,244.7895997740648,294.90197122950985,335.17822776585996,373.90597779509676,384.6641477906207,406.53257439135245,441.09321779120677,440.7947037703703,469.48822926661336,507.8767965669345,552.5263535757485,593.2259287766736,636.7050667881151,682.7382926484108,728.2758143637781,776.415985093598,826.9412448315862,876.446194973373,927.0272190593605,972.9656555676821,1012.7405376808937
Africa_Western,444.4392409626479,746.2378973113247,729.156044997042,797.4185499722539,824.2652114182108,896.3350236637814,1007.4756912067999,1091.8208795787223,1187.3929295833032,1282.0282794112811,1411.0382549386163,1505.892196814171,1593.4889308441952,1700.8789928214258,1807.4739902771573,1916.4057046462203,2015.7217650860068,2101.2722802196076,2178.5584971510493,2242.041152821278,2292.9525659586666
Argentina,251.58840579346204,354.5618501087955,404.760519064331,425.04199685725547,358.190057508576,363.2985798485126,349.0944481079895,344.1957081376737,346.4461863138074,346.6335777937476,348.4137741670668,345.9341224590073,345.3297246379006,343.6885900021663,341.29307621300336,338.3424881878493,335.29688263973003,332.5308420126026,329.8006451233565,327.17752564503206,325.0606328126282
Australia_NZ,505.0673910413368,629.0656695797301,642.9743526342214,643.8505841481539,535.540347752869,520.11576713583,505.98877900374197,468.9930218334862,443.7742870676512,420.54792457468983,408.8435566438408,396.2311925990326,386.5068796289688,378.0103174832492,369.4146288332402,361.7528019348165,355.0201002265654,348.1854185841211,341.11765208985736,334.9518705520979,328.75230644046206
Brazil,604.3782047771774,902.5344658499665,1005.9201519657365,1112.2078389411167,993.4396614768585,1093.0560354581596,1106.1084660461245,946.9797990872195,831.6533422853703,726.2790077230628,634.7156044629832,673.6033246231882,678.5104454367116,679.8772497973555,680.2877530229655,678.4286092075018,672.0855107600532,666.9716426408377,661.4610042560355,655.1225226770026,648.2172457993425
Canada,595.4077424919294,737.7711208215021,703.6897949547559,750.4304401772692,615.4601137436181,586.8238408422867,468.4241984412534,336.21012210824284,224.14047921870008,112.08131472804517,-4.999998858150967,-4.99993867348156,-4.998651290766185,-5.001354919069231,-4.999738022633413,-5.000174070580435,-5.000771864591661,-4.9982378736546345,-4.998705981911704,-4.998551989916434,-5.001273714872098
Central America and Caribbean,209.81312510689668,281.9855129078002,313.4796726522448,333.96785503478327,341.6862165337564,343.96170291334886,358.76191537740124,375.7594576877941,386.30221016873486,397.8958255870398,408.7088874026144,411.6194015162125,417.48900863840674,423.538416404119,427.4492411332524,429.452861821918,430.6896904839544,430.4486067339928,427.9497723090753,423.5801363236568,417.52147514459915
Central Asia,801.4303413974343,631.1583226632076,762.2387730279464,837.1357727624253,875.8666853335726,716.9013124068897,754.9561742265619,729.3050251036916,693.1404657740026,652.1038348033833,611.3597000615073,571.1511130839181,535.6848357101206,501.90629465700357,464.9863697948465,435.43268207714067,406.72531128793014,377.3870565811755,351.9880176216443,328.1725385822165,309.04240078845737
China,3638.8021831285364,8270.958755171167,11611.111577727606,13333.254393155905,14630.598546170724,15671.754669364629,16091.860812797418,11420.784719072974,9116.241280232707,6828.035112189162,4555.649265817742,2290.733040861854,46.515093743641216,-26.452057956018294,-32.84351619637395,-66.57355210269527,-24.369612808502303,-15.405871561531454,-2.1028264445541667,72.5404662050957,94.285767325254
Colombia,135.00923831917203,168.01768341875845,193.7602382424679,218.70513348339838,197.3899300530267,157.9647221553445,146.55766288418224,143.70821471117236,149.43832454582196,158.7440050856937,165.8675087129107,169.02689017335513,172.11470759179346,175.1045460663311,177.20204112036356,178.46406890148037,178.86807024851257,178.59820293529557,177.81977032621774,177.02796559403944,176.06853096848934
EU-12,1293.9750638995217,962.2500704623429,930.4774300241332,868.4961067605451,737.7555638598599,650.7284517797946,531.7490445447894,352.91322843077234,239.66837635189924,101.45639356744525,-67.84482182043152,-77.61466636352544,-57.76687524806861,-111.21916486043435,-130.0483855937225,-167.88085801844971,-193.636224067581,-212.73952543342145,-224.83189335056792,-234.3009946157771,-243.9360586783201
EU-15,4217.865741699448,4251.471465073368,3856.8372441809256,3489.230448280326,2844.9060220609936,2518.04302137275,2123.350671545155,1539.1117445249965,1021.6845403712692,529.1742007376913,62.84624990026248,72.61614407903221,52.76888349330258,106.22007413531325,125.04572643516278,162.88339935872867,188.6357418099593,207.7377097544432,219.83116941237788,229.30022821529727,238.935120917042
Europe_Eastern,1120.9386146175536,532.441921465088,501.3046095431942,409.94954271679205,444.12381160059556,394.5142261880056,397.4051066754407,399.8589533924848,403.1128908418599,405.8645813873812,404.98751669504503,403.75949037911835,402.9293873801887,392.10094859535195,375.9674662183833,335.17504289889155,317.22031757740797,299.3354459115521,283.13152837961536,265.93592074924425,248.23417429974242
